date,x,y,z
1975-04-06,-0.5250705325753714,0.8510587146730922,0.0
1975-04-07,-0.5240354519503164,0.8516964512660762,0.0
1975-04-08,-0.5230051898601045,0.8523294969549018,0.0
1975-04-09,-0.5219800600420317,0.8529576876484067,0.0
1975-04-10,-0.5209603866515441,0.853580854717275,0.0
1975-04-11,-0.519946504556534,0.8541988248642363,0.0
1975-04-12,-0.5189387596379481,0.8548114199900629,0.0
1975-04-13,-0.5179375090966889,0.8554184570552107,0.0
1975-04-14,-0.5169431217667699,0.8560197479369425,0.0
1975-04-15,-0.515955978434674,0.8566150992817708,0.0
1975-04-16,-0.5149764721648318,0.8572043123530494,0.0
1975-04-17,-0.5140050086311295,0.8577871828735333,0.0
1975-04-18,-0.513042006454318,0.8583635008627334,0.0
1975-04-19,-0.5120878975451705,0.858933050468875,0.0
1975-04-20,-0.5111431274532173,0.8594956097952706,0.0
1975-04-21,-0.5102081557208377,0.8600509507209102,0.0
1975-04-22,-0.509283456242457,0.860598838715076,0.0
1975-04-23,-0.5083695176285755,0.8611390326457682,0.0
1975-04-24,-0.5074668435742884,0.8616712845817416,0.0
1975-04-25,-0.5065759532319205,0.8621953395879446,0.0
1975-04-26,-0.5056973815873593,0.8627109355141435,0.0
1975-04-27,-0.5048316798395958,0.8632178027765252,0.0
1975-04-28,-0.5039794157829375,0.863715664132062,0.0
1975-04-29,-0.5031411741912896,0.8642042344454293,0.0
1975-04-30,-0.502317557203829,0.8646832204482622,0.0
1975-05-01,-0.5015091847113161,0.8651523204905545,0.0
1975-05-02,-0.5007166947422218,0.8656112242839881,0.0
1975-05-03,-0.49994074384773546,0.866059612637013,0.0
1975-05-04,-0.4991820074846463,0.866497157181487,0.0
1975-05-05,-0.49844118039496865,0.8669235200907116,0.0
1975-05-06,-0.4977189769810807,0.8673383537887083,0.0
1975-05-07,-0.4970161316750279,0.8677413006505978,0.0
1975-05-08,-0.496333399300485,0.8681319926939828,0.0
1975-05-09,-0.495671555425778,0.8685100512612332,0.0
1975-05-10,-0.49503139670617285,0.868875086692636,0.0
1975-05-11,-0.49441374121349146,0.8692266979903912,0.0
1975-05-12,-0.49381942875095763,0.8695644724734779,0.0
1975-05-13,-0.493249321150957,0.8698879854234798,0.0
1975-05-14,-0.4927043025532276,0.8701967997214984,0.0
1975-05-15,-0.4921852796607691,0.8704904654763603,0.0
1975-05-16,-0.49169318197052203,0.8707685196444019,0.0
1975-05-17,-0.4912289619756614,0.8710304856411825,0.0
1975-05-18,-0.4907935953360421,0.8712758729456023,0.0
1975-05-19,-0.4903880810131156,0.871504176696976,0.0
1975-05-20,-0.4900134413652911,0.8717148772857696,0.0
1975-05-21,-0.4896707221994657,0.8719074399388124,0.0
1975-05-22,-0.4893609927740693,0.8720813142999781,0.0
1975-05-23,-0.48908534574868384,0.8722359340074739,0.0
1975-05-24,-0.48884489707488993,0.8723707162690872,0.0
1975-05-25,-0.488640785822664,0.8724850614369334,0.0
1975-05-26,-0.4884741739362286,0.872578352583491,0.0
1975-05-27,-0.4883462459128694,0.8726499550809633,0.0
1975-05-28,-0.48825820839781303,0.8726992161862859,0.0
1975-05-29,-0.4882112896878246,0.8727254646344124,0.0
1975-05-30,-0.4882067391357462,0.8727280102428485,0.0
1975-05-31,-0.48824582644774106,0.8727061435307777,0.0
1975-06-01,-0.48832984086457476,0.8726591353565143,0.0
1975-06-02,-0.4884600902177685,0.8725862365774797,0.0
1975-06-03,-0.488637899851064,0.8724866777373403,0.0
1975-06-04,-0.4888646113971352,0.872359668785489,0.0
1975-06-05,-0.4891415813991114,0.8722043988345717,0.0
1975-06-06,-0.4894701797660187,0.8720200359623748,0.0
1975-06-07,-0.48985178805091373,0.8718057270649939,0.0
1975-06-08,-0.4902877975401195,0.8715605977688865,0.0
1975-06-09,-0.4907796071417137,0.8712837524101005,0.0
1975-06-10,-0.49132862106117303,0.8709742740897266,0.0
1975-06-11,-0.4919362462519699,0.8706312248153757,0.0
1975-06-12,-0.4926038896288466,0.8702536457392931,0.0
1975-06-13,-0.49333295503155977,0.8698405575045516,0.0
1975-06-14,-0.49412483992710216,0.8693909607115867,0.0
1975-06-15,-0.4949809318387246,0.8689038365182121,0.0
1975-06-16,-0.49590260449062895,0.8683781473870763,0.0
1975-06-17,-0.4968912136579063,0.8678128379953669,0.0
1975-06-18,-0.49794809271222856,0.86720683632237,0.0
1975-06-19,-0.49907454785501365,0.8665590549312342,0.0
1975-06-20,-0.5002718530312316,0.8658683924619826,0.0
1975-06-21,-0.5015412445187999,0.8651337353534039,0.0
1975-06-22,-0.5028839151906213,0.8643539598119234,0.0
1975-06-23,-0.5043010084487941,0.8635279340458705,0.0
1975-06-24,-0.5057936118333558,0.8626545207837079,0.0
1975-06-25,-0.507362750311211,0.8617325800946857,0.0
1975-06-26,-0.5090093792545698,0.86076097253005,0.0
1975-06-27,-0.5107343771223674,0.8597385626022759,0.0
1975-06-28,-0.5125385378627227,0.8586642226187967,0.0
1975-06-29,-0.5144225630595486,0.8575368368852995,0.0
1975-06-30,-0.5163870538518991,0.8563553062918194,0.0
1975-07-01,-0.5184325026605803,0.8551185532925171,0.0
1975-07-02,-0.5205592847628341,0.8538255272871658,0.0
1975-07-03,-0.5227676497625817,0.852475210408905,0.0
1975-07-04,-0.52505771301062,0.8510666237187647,0.0
1975-07-05,-0.5274294470363219,0.8495988338027306,0.0
1975-07-06,-0.5298826730595847,0.848070959761758,0.0
1975-07-07,-0.532417052658978,0.8464821805790876,0.0
1975-07-08,-0.5350320796790468,0.8448317428425107,0.0
1975-07-09,-0.5377270724663972,0.8431189687919007,0.0
1975-07-10,-0.5405011665303379,0.841343264654412,0.0
1975-07-11,-0.5433533077292565,0.8395041292213373,0.0
1975-07-12,-0.546282246088374,0.8376011626118013,0.0
1975-07-13,-0.549286530357805,0.8356340751593871,0.0
1975-07-14,-0.552364503421722,0.833602696348611,0.0
1975-07-15,-0.5555142986696652,0.8315069837190485,0.0
1975-07-16,-0.5587338374393829,0.8293470316461387,0.0
1975-07-17,-0.5620208276369429,0.8271230798994099,0.0
1975-07-18,-0.5653727636338821,0.8248355218714737,0.0
1975-07-19,-0.5687869275328887,0.8224849123647779,0.0
1975-07-20,-0.5722603918827817,0.8200719748181651,0.0
1975-07-21,-0.5757900239103058,0.8175976078520347,0.0
1975-07-22,-0.5793724913206604,0.8150628910095781,0.0
1975-07-23,-0.5830042697006886,0.8124690895724999,0.0
1975-07-24,-0.5866816515386748,0.8098176583329441,0.0
1975-07-25,-0.5904007568527992,0.8071102442093284,0.0
1975-07-26,-0.5941575453970519,0.8043486876024293,0.0
1975-07-27,-0.5979478303891356,0.8015350223994742,0.0
1975-07-28,-0.6017672936801381,0.7986714745481288,0.0
1975-07-29,-0.6056115022611651,0.7957604591389137,0.0
1975-07-30,-0.6094759259782114,0.7928045759536216,0.0
1975-07-31,-0.6133559563039928,0.7898066034583495,0.0
1975-08-01,-0.617246925994967,0.7867694912423612,0.0
1975-08-02,-0.6211441294437664,0.7836963509277975,0.0
1975-08-03,-0.6250428435225022,0.7805904455995506,0.0
1975-08-04,-0.628938348701191,0.7774551778289338,0.0
1975-08-05,-0.6328259502184115,0.7742940763883994,0.0
1975-08-06,-0.6367009990783468,0.7711107817769345,0.0
1975-08-07,-0.6405589126499158,0.7679090306961871,0.0
1975-08-08,-0.6443951946495626,0.7646926396353977,0.0
1975-08-09,-0.6482054542994623,0.7614654877382347,0.0
1975-08-10,-0.6519854244670866,0.7582314991362947,0.0
1975-08-11,-0.655730978609837,0.7549946249420493,0.0
1975-08-12,-0.6594381463693694,0.7517588250981363,0.0
1975-08-13,-0.6631031276836432,0.7485280502801281,0.0
1975-08-14,-0.6667223053100346,0.745306224046246,0.0
1975-08-15,-0.6702922556793471,0.7420972254201553,0.0
1975-08-16,-0.6738097580275706,0.7389048720822098,0.0
1975-08-17,-0.677271801779043,0.7357329043307556,0.0
1975-08-18,-0.6806755921807285,0.7325849699587172,0.0
1975-08-19,-0.6840185542119397,0.7294646101722877,0.0
1975-08-20,-0.6872983348166091,0.7263752466585823,0.0
1975-08-21,-0.6905128035256847,0.7233201698882032,0.0
1975-08-22,-0.693660051555095,0.720302528717332,0.0
1975-08-23,-0.6967383894797905,0.7173253213327324,0.0
1975-08-24,-0.6997463435965012,0.7143913875623973,0.0
1975-08-25,-0.7026826510970369,0.711503402554928,0.0
1975-08-26,-0.7055462541802341,0.7086638718124698,0.0
1975-08-27,-0.708336293234222,0.705875127545377,0.0
1975-08-28,-0.7110520992216366,0.7031393263020522,0.0
1975-08-29,-0.7136931853990839,0.7004584478146502,0.0
1975-08-30,-0.7162592384987805,0.6978342949906855,0.0
1975-08-31,-0.7187501094951588,0.6952684949720483,0.0
1975-09-01,-0.7211658040726634,0.6927625011764341,0.0
1975-09-02,-0.7235064729032425,0.690317596231698,0.0
1975-09-03,-0.7257724018334817,0.6879348957109671,0.0
1975-09-04,-0.7279640020721826,0.6856153525753718,0.0
1975-09-05,-0.7300818004597255,0.6833597622317878,0.0
1975-09-06,-0.7321264298909772,0.6811687681148425,0.0
1975-09-07,-0.7340986199540321,0.679042867705409,0.0
1975-09-08,-0.7359991878378515,0.6769824189017194,0.0
1975-09-09,-0.7378290295530082,0.6749876466638972,0.0
1975-09-10,-0.739589111501432,0.6730586498578874,0.0
1975-09-11,-0.7412804624232338,0.6711954082304175,0.0
1975-09-12,-0.7429041657415831,0.6693977894524319,0.0
1975-09-13,-0.7444613523200806,0.6676655561744643,0.0
1975-09-14,-0.7459531936412682,0.6659983730433526,0.0
1975-09-15,-0.7473808954097607,0.664395813635595,0.0
1975-09-16,-0.7487456915789759,0.6628573672683447,0.0
1975-09-17,-0.7500488387965649,0.6613824456544978,0.0
1975-09-18,-0.7512916112603683,0.6599703893734928,0.0
1975-09-19,-0.752475295973979,0.6586204741342868,0.0
1975-09-20,-0.7536011883887853,0.6573319168114465,0.0
1975-09-21,-0.7546705884175998,0.656103881239422,0.0
1975-09-22,-0.7556847968036441,0.6549354837538085,0.0
1975-09-23,-0.7566451118276901,0.6538257984717812,0.0
1975-09-24,-0.7575528263355156,0.6527738623069035,0.0
1975-09-25,-0.7584092250674812,0.6517786797161615,0.0
1975-09-26,-0.7592155822719164,0.6508392271794279,0.0
1975-09-27,-0.7599731595841043,0.6499544574135588,0.0
1975-09-28,-0.7606832041529248,0.6491233033250614,0.0
1975-09-29,-0.7613469469976222,0.6483446817067292,0.0
1975-09-30,-0.7619656015777004,0.6476174966848356,0.0
1975-10-01,-0.762540362559549,0.6469406429244893,0.0
1975-10-02,-0.7630724047641112,0.6463130086014953,0.0
1975-10-03,-0.7635628822806149,0.6457334781497084,0.0
1975-10-04,-0.7640129277321724,0.6452009347932738,0.0
1975-10-05,-0.7644236516798277,0.6447142628734666,0.0
1975-10-06,-0.7647961421524283,0.6442723499800086,0.0
1975-10-07,-0.7651314642904827,0.6438740888968135,0.0
1975-10-08,-0.7654306600929428,0.6435183793720904,0.0
1975-10-09,-0.7656947482566075,0.6432041297226336,0.0
1975-10-10,-0.7659247240985888,0.6429302582819544,0.0
1975-10-11,-0.7661215595529663,0.6426956947017232,0.0
1975-10-12,-0.7662862032334653,0.6424993811156865,0.0
1975-10-13,-0.766419580554618,0.6423402731749609,0.0
1975-10-14,-0.7665225939044811,0.6422173409632801,0.0
1975-10-15,-0.7665961228625745,0.642129569800417,0.0
1975-10-16,-0.7666410244572368,0.6420759609416619,0.0
1975-10-17,-0.7666581334571076,0.6420555321808727,0.0
1975-10-18,-0.7666482626919215,0.6420673183642495,0.0
1975-10-19,-0.7666122033982503,0.6421103718216049,0.0
1975-10-20,-0.7665507255862243,0.6421837627215695,0.0
1975-10-21,-0.7664645784236667,0.6422865793567782,0.0
1975-10-22,-0.7663544906344112,0.6424179283647619,0.0
1975-10-23,-0.7662211709079074,0.6425769348899129,0.0
1975-10-24,-0.7660653083175164,0.6427627426915694,0.0
1975-10-25,-0.7658875727451674,0.6429745142029472,0.0
1975-10-26,-0.7656886153103153,0.6432114305453317,0.0
1975-10-27,-0.7654690688013434,0.6434726915016707,0.0
1975-10-28,-0.7652295481077913,0.6437575154534086,0.0
1975-10-29,-0.7649706506519652,0.644065139284148,0.0
1975-10-30,-0.7646929568186689,0.6443948182534691,0.0
1975-10-31,-0.7643970303819402,0.6447458258440074,0.0
1975-11-01,-0.7640834189278403,0.6451174535846496,0.0
1975-11-02,-0.7637526542724605,0.6455090108524988,0.0
1975-11-03,-0.7634052528744237,0.6459198246560769,0.0
1975-11-04,-0.7630417162412795,0.6463492394020146,0.0
1975-11-05,-0.762662531329271,0.6467966166473266,0.0
1975-11-06,-0.7622681709360491,0.6472613348391901,0.0
1975-11-07,-0.761859094085974,0.6477427890439994,0.0
1975-11-08,-0.7614357464077253,0.6482403906673128,0.0
1975-11-09,-0.7609985605039932,0.6487535671661854,0.0
1975-11-10,-0.760547956313085,0.6492817617552411,0.0
1975-11-11,-0.7600843414623167,0.6498244331077405,0.0
1975-11-12,-0.7596081116131222,0.650381055052764,0.0
1975-11-13,-0.759119650797829,0.650951116269557,0.0
1975-11-14,-0.7586193317481013,0.6515341199799626,0.0
1975-11-15,-0.7581075162150628,0.6521295836398073,0.0
1975-11-16,-0.7575845552811507,0.6527370386299993,0.0
1975-11-17,-0.7570507896637686,0.6533560299480402,0.0
1975-11-18,-0.7565065500108242,0.653986115900575,0.0
1975-11-19,-0.7559521571882566,0.6546268677975426,0.0
1975-11-20,-0.7553879225596695,0.6552778696484316,0.0
1975-11-21,-0.7548141482582009,0.655938717861087,0.0
1975-11-22,-0.754231127450767,0.656609020943472,0.0
1975-11-23,-0.7536391445948282,0.6572883992087306,0.0
1975-11-24,-0.7530384756878311,0.6579764844838665,0.0
1975-11-25,-0.7524293885094853,0.6586729198223061,0.0
1975-11-26,-0.7518121428570368,0.6593773592205836,0.0
1975-11-27,-0.7511869907737045,0.6600894673393496,0.0
1975-11-28,-0.7505541767704521,0.6608089192288713,0.0
1975-11-29,-0.7499139380412531,0.6615354000591803,0.0
1975-11-30,-0.749266504672032,0.6622686048549755,0.0
1975-12-01,-0.7486120998434429,0.6630082382353865,0.0
1975-12-02,-0.7479509400276535,0.6637540141586712,0.0
1975-12-03,-0.7472832351793074,0.6645056556719047,0.0
1975-12-04,-0.7466091889208272,0.6652628946656988,0.0
1975-12-05,-0.7459289987222201,0.6660254716339805,0.0
1975-12-06,-0.745242856075555,0.6667931354388328,0.0
1975-12-07,-0.7445509466642596,0.6675656430804051,0.0
1975-12-08,-0.7438534505274054,0.6683427594718693,0.0
1975-12-09,-0.7431505422191248,0.6691242572194053,0.0
1975-12-10,-0.7424423909633192,0.6699099164071762,0.0
1975-12-11,-0.7417291608037977,0.670699524387258,0.0
1975-12-12,-0.7410110107499956,0.6714928755744695,0.0
1975-12-13,-0.7402880949184164,0.6722897712460466,0.0
1975-12-14,-0.7395605626699278,0.6730900193461049,0.0
1975-12-15,-0.7388285587430533,0.673893434294817,0.0
1975-12-16,-0.7380922233833871,0.6746998368022392,0.0
1975-12-17,-0.7373516924692629,0.6755090536867093,0.0
1975-12-18,-0.7366070976337993,0.676320917697738,0.0
1975-12-19,-0.7358585663834447,0.6771352673433141,0.0
1975-12-20,-0.7351062222131425,0.6779519467215371,0.0
1975-12-21,-0.7343501847182254,0.6787708053564975,0.0
1975-12-22,-0.7335905697031623,0.6795916980383073,0.0
1975-12-23,-0.732827489287254,0.6804144846672061,0.0
1975-12-24,-0.7320610520073979,0.681239030101639,0.0
1975-12-25,-0.7312913629180123,0.6820652040102295,0.0
1975-12-26,-0.7305185236882319,0.6828928807275458,0.0
1975-12-27,-0.729742632696466,0.6837219391135777,0.0
1975-12-28,-0.7289637851224178,0.6845522624168279,0.0
1975-12-29,-0.7281820730366564,0.685383738140932,0.0
1975-12-30,-0.7273975854878332,0.686216257914712,0.0
1975-12-31,-0.7266104085876289,0.6870497173655767,0.0
1976-01-01,-0.7258206255935186,0.6878840159961804,0.0
1976-01-02,-0.7250283169894336,0.6887190570642499,0.0
1976-01-03,-0.7242335605644101,0.6895547474654908,0.0
1976-01-04,-0.7234364314892934,0.6903909976194916,0.0
1976-01-05,-0.7226370023915781,0.6912277213585363,0.0
1976-01-06,-0.7218353434284625,0.6920648358192415,0.0
1976-01-07,-0.7210315223581846,0.6929022613369354,0.0
1976-01-08,-0.7202256046097121,0.6937399213426994,0.0
1976-01-09,-0.719417653350856,0.6945777422629865,0.0
1976-01-10,-0.7186077295548736,0.6954156534217429,0.0
1976-01-11,-0.717795892065627,0.6962535869449512,0.0
1976-01-12,-0.7169821976613591,0.697091477667521,0.0
1976-01-13,-0.7161667011171488,0.6979292630424523,0.0
1976-01-14,-0.715349455266109,0.6987668830521958,0.0
1976-01-15,-0.7145305110593795,0.699604280122143,0.0
1976-01-16,-0.7137099176249762,0.7004413990361719,0.0
1976-01-17,-0.712887722325551,0.7012781868541813,0.0
1976-01-18,-0.7120639708151154,0.702114592831548,0.0
1976-01-19,-0.7112387070947802,0.7029505683404385,0.0
1976-01-20,-0.710411973567561,0.7037860667929161,0.0
1976-01-21,-0.7095838110923013,0.7046210435657775,0.0
1976-01-22,-0.7087542590367585,0.7054554559270596,0.0
1976-01-23,-0.7079233553299012,0.7062892629641586,0.0
1976-01-24,-0.7070911365134585,0.7071224255135072,0.0
1976-01-25,-0.7062576377927733,0.7079549060917454,0.0
1976-01-26,-0.7054228930869902,0.7087866688283442,0.0
1976-01-27,-0.7045869350786297,0.7096176793996207,0.0
1976-01-28,-0.7037497952625799,0.7104479049640986,0.0
1976-01-29,-0.7029115039945476,0.7112773140991657,0.0
1976-01-30,-0.7020720905390054,0.7121058767389794,0.0
1976-01-31,-0.7012315831166634,0.7129335641135841,0.0
1976-02-01,-0.7003900089515133,0.7137603486891796,0.0
1976-02-02,-0.6995473943174543,0.7145862041095253,0.0
1976-02-03,-0.6987037645845566,0.7154111051384152,0.0
1976-02-04,-0.6978591442649722,0.7162350276032028,0.0
1976-02-05,-0.6970135570585275,0.7170579483393367,0.0
1976-02-06,-0.6961670258980217,0.7178798451358718,0.0
1976-02-07,-0.6953195729942623,0.7187006966819197,0.0
1976-02-08,-0.6944712198808429,0.719520482514024,0.0
1976-02-09,-0.6936219874587055,0.720339182964411,0.0
1976-02-10,-0.6927718960404867,0.7211567791101108,0.0
1976-02-11,-0.6919209653946768,0.7219732527229097,0.0
1976-02-12,-0.6910692147896024,0.7227885862201218,0.0
1976-02-13,-0.6902166630372456,0.7236027626161535,0.0
1976-02-14,-0.689363328536913,0.7244157654748469,0.0
1976-02-15,-0.6885092293187595,0.7252275788625856,0.0
1976-02-16,-0.6876543830871795,0.7260381873021492,0.0
1976-02-17,-0.6867988072640641,0.7268475757273042,0.0
1976-02-18,-0.6859425190319339,0.7276557294381216,0.0
1976-02-19,-0.6850855353769411,0.7284626340570187,0.0
1976-02-20,-0.6842278731317422,0.729268275485512,0.0
1976-02-21,-0.6833695490182402,0.7300726398616832,0.0
1976-02-22,-0.6825105796901819,0.73087571351836,0.0
1976-02-23,-0.6816509817756083,0.7316774829420059,0.0
1976-02-24,-0.6807907719191436,0.732477934732328,0.0
1976-02-25,-0.6799299668241092,0.7332770555626065,0.0
1976-02-26,-0.6790685832944413,0.734074832140757,0.0
1976-02-27,-0.6782066382764047,0.7348712511711272,0.0
1976-02-28,-0.6773441489000643,0.7356662993170527,0.0
1976-02-29,-0.6764811325205047,0.7364599631641732,0.0
1976-03-01,-0.6756176067587588,0.7372522291845357,0.0
1976-03-02,-0.6747535895424233,0.7380430837014971,0.0
1976-03-03,-0.6738890991459173,0.7388325128554536,0.0
1976-03-04,-0.6730241542303702,0.7396205025704026,0.0
1976-03-05,-0.6721587738830649,0.7404070385213898,0.0
1976-03-06,-0.6712929776564317,0.7411921061028386,0.0
1976-03-07,-0.6704267856065231,0.7419756903978089,0.0
1976-03-08,-0.6695602183309334,0.7427577761482089,0.0
1976-03-09,-0.6686932970061141,0.7435383477259884,0.0
1976-03-10,-0.6678260434240254,0.7443173891053546,0.0
1976-03-11,-0.6669584800280765,0.7450948838360374,0.0
1976-03-12,-0.6660906299482943,0.7458708150176441,0.0
1976-03-13,-0.6652225170356606,0.7466451652751395,0.0
1976-03-14,-0.6643541658955553,0.7474179167354909,0.0
1976-03-15,-0.6634856019202415,0.7481890510055161,0.0
1976-03-16,-0.6626168513203315,0.7489585491509725,0.0
1976-03-17,-0.6617479411551512,0.749726391676936,0.0
1976-03-18,-0.6608788993619545,0.7504925585094975,0.0
1976-03-19,-0.6600097547838936,0.7512570289788341,0.0
1976-03-20,-0.6591405371966881,0.7520197818036847,0.0
1976-03-21,-0.658271277333914,0.752780795077277,0.0
1976-03-22,-0.657402006910835,0.7535400462547471,0.0
1976-03-23,-0.6565327586467055,0.7542975121420903,0.0
1976-03-24,-0.6556635662854632,0.7550531688866872,0.0
1976-03-25,-0.6547944646147419,0.7558069919694402,0.0
1976-03-26,-0.6539254894831236,0.7565589561985617,0.0
1976-03-27,-0.6530566778155548,0.7573090357050487,0.0
1976-03-28,-0.6521880676268575,0.7580572039398777,0.0
1976-03-29,-0.65131969803325,0.7588034336729612,0.0
1976-03-30,-0.6504516092618194,0.7595476969938817,0.0
1976-03-31,-0.6495838426578654,0.760289965314446,0.0
1976-04-01,-0.6487164406900485,0.7610302093730805,0.0
1976-04-02,-0.6478494469532815,0.7617683992410864,0.0
1976-04-03,-0.6469829061692987,0.76250450433078,0.0
1976-04-04,-0.6461168641848402,0.7632384934055336,0.0
1976-04-05,-0.6452513679674032,0.7639703345917267,0.0
1976-04-06,-0.6443864655985027,0.7646999953926179,0.0
1976-04-07,-0.6435222062643949,0.765427442704144,0.0
1976-04-08,-0.6426586402442266,0.766152642832642,0.0
1976-04-09,-0.641795818895566,0.7668755615144935,0.0
1976-04-10,-0.6409337946372906,0.7675961639376812,0.0
1976-04-11,-0.6400726209298018,0.7683144147652408,0.0
1976-04-12,-0.6392123522525528,0.7690302781605926,0.0
1976-04-13,-0.6383530440788683,0.7697437178147299,0.0
1976-04-14,-0.6374947528480699,0.7704546969752202,0.0
1976-04-15,-0.6366375359348795,0.7711631784770102,0.0
