dwell_years
0.4024640657084189
0.3860369609856263
2.6557152635181382
0.6351813826146473
0.2108145106091719
0.5475701574264207
1.8781656399726208
0.39972621492128724
1.1882272416153326
0.9390828199863108
0.5256673511293624
1.4784394250513344
0.5065023956194388
0.5010266940451746
2.05886379192334
0.6269678302532515
0.6926762491444212
2.6584531143052708
4.432580424366872
0.5804243668720055
1.4976043805612598
1.6016427104722801
6.3436002737850785
2.269678302532512
2.338124572210816
0.4435318275154003
0.4681724845995845
1.982203969883642
3.457905544147849
1.0841889117043095
6.433949349760439
