theta1,theta2,omega1,omega2,state
290.0598553359793,-37.70044187144225,362.43816181982925,-43.0162156047792,1
291.0390041411896,-37.81816253545054,357.6341011030615,-42.997472529027945,1
292.00455480254226,-37.93583548498423,352.66737905900817,-42.98004481717435,1
292.9561086720476,-38.053464214713536,347.55505083683204,-42.96389353362895,1
293.8933131081445,-38.17105211558115,342.31392028440416,-42.94898079189579,1
294.8158605063773,-38.28860247758074,336.96043720452695,-42.93526972035106,1
295.72348708128783,-38.40611849244604,331.5106064860727,-42.9227244295521,1
296.6159714325732,-38.523603256252876,325.9799093069822,-42.911309980447264,1
297.49313292841197,-38.64105977193622,320.3832363551173,-42.90099235334185,1
298.35482993815083,-38.75849095172676,314.73483280712304,-42.89173841849642,1
299.2009579452928,-38.87589961951029,309.048254608619,-42.88351590793452,1
300.0314475700832,-38.993288513113505,303.33633545467745,-42.876293388574,1
300.84626252899227,-39.11066028651659,297.611163741551,-42.87004023547765,1
301.64539755621854,-39.228017511995645,291.88406869439893,-42.86472660622509,1
302.42887630998615,-39.34536268219958,286.1656148136233,-42.86032341698704,1
303.19674928397217,-39.46269821216254,280.46560374835025,-42.85680231896647,1
303.9490917417516,-39.58002644125438,274.79308270394176,-42.85413567579486,1
304.68600168973853,-39.69734963506927,269.1563585022297,-42.85229654088917,1
305.40759790179726,-39.81466998725794,263.56301645445353,-42.85125863691244,1
306.1140180064766,-39.93198962130499,258.01994323413675,-42.85099633568543,1
306.80541664573434,-40.04931059225267,252.53335298888794,-42.85148463863834,1
307.4819637121264,-40.16663488837329,247.1088159997033,-42.85269915805747,1
308.1438426696721,-40.28396443278963,241.75128924356835,-42.85461609806977,1
308.79124896207304,-40.4013010850487,236.46514829944786,-42.85721223762575,1
309.42438851054646,-40.51864664264881,231.25422007992057,-42.86046491344082,1
310.0434763023211,-40.63600284252192,226.1218159456871,-42.864352003653,1
310.6487350697863,-40.75337136247332,221.0707648166728,-42.86885191224875,1
311.24039405938885,-40.87075382257954,216.1034459523288,-42.87394355379766,1
311.81868788861277,-40.988151786546595,211.22182112400645,-42.879606338961395,1
312.38385548874874,-41.10556676302772,206.42746594966363,-42.88582015973029,1
312.93613913068185,-41.22300020690453,201.72160021607294,-42.89256537600638,1
313.4757835305176,-41.34045352053172,197.10511704001573,-42.89982280233079,1
314.0030350315807,-41.457928054947665,192.578610763286,-42.90757369542538,1
314.51814085909945,-41.57542511104964,188.14240350123177,-42.91579974124682,1
315.02134844377184,-41.69294594073707,183.79657030159473,-42.92448304333391,1
315.5129048103282,-41.81049174802471,179.54096288472033,-42.933606111811386,1
315.9930560271797,-41.92806369012526,175.3752319550059,-42.94315185222783,1
316.4620467132761,-42.04566287850291,171.2988480967086,-42.95310355493579,1
316.92011959835537,-42.16329037989751,167.3111212752073,-42.963444884378575,1
317.36751513286964,-42.28094721732182,163.41121898133957,-42.97415986922833,1
317.80447114398055,-42.3986343710321,159.59818305826113,-42.9852328926823,1
318.2312225341586,-42.51635277947373,155.87094526252596,-42.9966486833042,1
318.64800101906627,-42.63410334020224,152.22834161251285,-43.00839230608178,1
319.05503490156144,-42.75188691077973,148.66912558136283,-43.02044915343017,1
319.45254887882413,-42.86970430964741,145.19198019519942,-43.03280493642026,1
319.84076387978376,-42.98755631697692,141.79552910050768,-43.0454456771042,1
320.21989693017974,-43.10544367549994,138.47834665713282,-43.05835770053383,1
320.59016104276077,-43.223367091317066,135.2389671202214,-43.07152762720509,1
320.95176513029077,-43.34132723468677,132.07589297033311,-43.08494236578611,1
321.3049139391857,-43.45932474079413,128.9876024488847,-43.09858910571293,1
321.64980800176335,-43.57736021050024,125.97255635647838,-43.112455310156356,1
321.98664360524066,-43.69543421107586,123.02920417008951,-43.12652871024752,1
322.31561277573826,-43.813547276917134,120.15598952425015,-43.140797298524845,1
322.6369032756916,-43.93169991024206,117.35135510796744,-43.15524932192946,1
322.95069861320627,-44.04989258177144,114.6137470272266,-43.16987327610599,1
323.2571780620005,-44.16812573139268,111.94161867207237,-43.18465789915139,1
323.5565166907038,-44.28639976880879,109.33343413388546,-43.199592166236236,1
323.8488854003752,-44.40471507417288,106.78767120747774,-43.2146652842326,1
324.1344509692032,-44.52307199870729,104.30282401443537,-43.22986668619388,1
324.4133761034474,-44.64147086530907,101.8774052826813,-43.24518602630055,1
324.68581949376363,-44.759911969142124,99.50994831301331,-43.26061317502446,1
324.9519358761334,-44.87839557821463,97.19900866056093,-43.27613821373322,1
325.21187609669266,-44.99692193394464,94.94316555927024,-43.291751430387336,1
325.46578717982567,-45.11549125171444,92.74102311433118,-43.30744331541891,1
325.7138123989396,-45.23410372141211,90.59121128135781,-43.32320455707573,1
325.95609134940366,-45.352759507960876,88.49238665700747,-43.33902603693669,1
326.19276002318946,-45.4714587518374,86.44323310026464,-43.354898825902126,1
326.4239508847939,-45.590201569578824,84.44246220101984,-43.37081418005436,1
326.6497929480725,-45.708988054280034,82.4888136124983,-43.38676353711073,1
326.87041185364694,-45.827818276080855,80.5810552610653,-43.40273851275017,1
327.08592994658966,-45.94669228264167,78.71798344732801,-43.41873089633851,1
327.2964663541282,-46.06561009961108,76.89842285345303,-43.43473264807658,1
327.5021370631355,-46.184571731084276,75.12122646490963,-43.450735895586035,1
327.70305499719757,-46.30357716005165,73.3852754161794,-43.46673293033489,1
327.899330093083,-46.42262634883822,71.68947877215265,-43.48271620429486,1
328.09106937645885,-46.54171923953479,70.03277325303104,-43.49867832692306,1
328.2783770367161,-46.660855754420844,68.41412290896541,-43.51461206213075,1
328.461354500789,-46.7800357963801,66.83251875262958,-43.530510325618025,1
328.64010050586506,-46.89925924930656,65.2869783540281,-43.54636618139093,1
328.8147111709057,-47.0185259785024,63.77654540609156,-43.56217283878215,1
328.9852800669087,-47.13783583106963,62.30028926508778,-43.57792365018017,1
329.1518982858536,-47.25718863629554,60.85730446961727,-43.59361210875647,1
329.3146545082775,-47.37658420603036,59.446710240338504,-43.609231845643585,1
329.4736350694475,-47.49602233505715,58.06764996733702,-43.62477662703552,1
329.62892402410193,-47.61550280145627,56.71929068753929,-43.640240352280905,1
329.780603209741,-47.73502536696358,55.40082255467035,-43.65561705154559,1
329.9287523084498,-47.8545897773214,54.11145830339485,-43.670900883193376,1
330.07344890724704,-47.974195762623886,52.85043271068702,-43.68608613173314,1
330.21476855695965,-48.09384303765661,51.61700205753278,-43.7011672057037,1
330.3527848296243,-48.21353130222942,50.410443590756365,-43.7161386352187,1
330.48756937442243,-48.33326024150372,49.23005498752536,-43.73099506993972,1
330.61919197216224,-48.453029526315106,48.07515382446481,-43.74573127735823,1
330.7477205883202,-48.57283881349021,46.945077051692046,-43.76034214070637,1
330.8732214246586,-48.6926877461584,45.83918047260247,-43.77482265705724,1
330.99575896943935,-48.81257595405878,44.756838231171336,-43.789167935614664,1
331.11539604625244,-48.932503053841074,43.69744230597526,-43.803373195476674,1
331.2321938614862,-49.05246864936215,42.66040201413902,-43.81743376407245,1
331.3462120504658,-49.17247233197885,41.64514352478892,-43.83134507575205,1
331.4575087222793,-49.29251368083632,40.65110937987302,-43.845102670191324,1
331.56614050331814,-49.41259226315002,39.67775802444643,-43.85870219007778,1
331.6721625795658,-49.53270763448482,38.72456334945635,-43.872139380038014,1
331.7756287376559,-49.65285933902948,37.79101424240955,-43.88541008493787,1
331.87659140473016,-49.773046909865634,36.87661414887774,-43.89851024790479,1
331.9751016871277,-49.893269869234246,35.98088064569191,-43.9114359093858,1
332.07120940793214,-50.01352772879897,35.103345023832546,-43.92418320601594,1
332.16496314340236,-50.133819989903266,34.243551880496746,-43.93674836834482,1
332.25641025831897,-50.2541461438233,33.401058723290284,-43.94912771929246,1
332.3455969402784,-50.374505672019254,32.57543558569357,-43.96131767357313,1
332.43256823295826,-50.494898046382254,31.766264651304706,-43.97331473607915,1
332.5173680683799,-50.61532272947628,30.973139887747145,-43.98511550009471,1
332.60003929820243,-50.73577917477705,30.19566669268734,-43.996716646105945,1
332.6806237240735,-50.8562668269087,29.43346154940217,-44.00811494108595,1
332.75916212706204,-50.97678512187609,28.68615169157054,-44.019307236839644,1
332.8356942962004,-51.09733348729415,27.953374777791694,-44.03029046894684,1
332.91025905616135,-51.21791134261411,27.234778575732058,-44.04106165561516,1
332.98289429409476,-51.33851809934528,26.530020655178927,-44.0516178960606,1
333.0536369856526,-51.45915316127546,25.83876809149601,-44.06195636999883,1
333.1225232202221,-51.57981592468623,25.16069717651174,-44.072074335784436,1
333.1895882253922,-51.700505778566274,24.49549313837683,-44.08196912968679,1
333.2548663906772,-51.82122210482111,23.84284987034949,-44.0916381645795,1
333.3183912905225,-51.94196427848115,23.202469668508343,-44.101078929330484,1
333.3801957066124,-52.062731667905794,22.574062976832206,-44.11028898734409,1
333.4403116494992,-52.18352363498507,21.957348139402466,-44.119265975706696,1
333.49877037957845,-52.30433953533769,21.352051161436695,-44.12800760379415,1
333.55560242742746,-52.425178718507254,20.757905476852482,-44.13651165268415,1
333.61083761353103,-52.54604052815517,20.174651724330335,-44.1447759739007,1
333.66450506741006,-52.66692430225041,19.60203752931572,-44.152798488287104,1
333.71663324617356,-52.78782937325801,19.03981729336721,-44.16057718552849,1
333.76724995250936,-52.90875506832408,18.48775198915193,-44.16811012288268,1
333.8163823521342,-53.02970070945641,17.945608962977595,-44.17539542358155,1
333.86405699072134,-53.15066561370499,17.413161743947683,-44.18243127679466,1
333.9102998103196,-53.271649093340145,16.89018985826558,-44.18921593674171,1
333.9551361652796,-53.39265045602688,16.376478649144474,-44.195747721330015,1
333.99859083770565,-53.51366900499698,15.871819103610273,-44.2020250113292,1
334.04068805244543,-53.634704039217716,15.376007683703559,-44.20804624911834,1
334.08145149163533,-53.75575485355921,14.888846164112007,-44.213809938231265,1
334.12090430881324,-53.87682073895969,14.410141474229226,-44.21931464252449,1
334.1590691426122,-53.99790098258857,13.939705545080272,-44.22455898544954,1
334.19596813005,-54.118994868005245,13.477355161649422,-44.22954164844181,1
334.2316229194264,-54.24010167531722,13.022911819728268,-44.23426137069932,1
334.266054682842,-54.36122068133566,12.57620158755736,-44.238716948235485,1
334.2992841283485,-54.48235115972883,12.137054971246547,-44.2429072331057,1
334.3313315117437,-54.6034923811736,11.705306785095146,-44.24683113270401,1
334.3622166480211,-54.72464361350355,11.280796025317112,-44.250487608514845,1
334.3919589224842,-54.84580412185405,10.863365747648691,-44.25387567502037,1
334.42057730154,-54.966973168805644,10.452862950125848,-44.25699439906985,1
334.44809034317893,-55.08815001452564,10.049138458623029,-44.25984289922826,1
334.4745162071537,-55.20933391690848,9.65204681679349,-44.262420345332465,1
334.49987266486437,-55.33052413171407,9.261446178811003,-44.26472595773661,1
334.52417710896,-55.45171991270286,8.877198205920019,-44.266759006156825,1
334.5474465626643,-55.57292051176955,8.499167965496287,-44.268518809108905,1
334.569697688835,-55.694125179074135,8.127223833853918,-44.270004732999084,1
334.5909467987637,-55.81533316316949,7.7612374014590655,-44.271216190829456,1
334.6112098607275,-55.93654371112825,7.401083382284289,-44.27215264193786,1
334.6305025082984,-56.057756068667196,7.046639525258372,-44.272813591099876,1
334.64884004841747,-56.17896948027001,6.697786528498252,-44.27319858792935,1
334.6662374692431,-56.300183189308235,6.354407956551461,-44.27330722621142,1
334.68270944777873,-56.42139643815973,6.016390160150766,-44.27313914300973,1
334.6982703572876,-56.54260846832636,5.683622198107299,-44.272694018360184,1
334.7129342744992,-56.66381852054814,5.355995761549815,-44.27197157400708,1
334.72671498661657,-56.78502583491611,5.033405100862997,-44.27097157290221,1
334.7396259981277,-56.90622965098192,4.715746954431314,-44.26969381802981,1
334.7516805374295,-57.02742920786526,4.402920479982709,-44.268138151640535,1
334.7628915632715,-57.14862374436021,4.094827188806754,-44.26630445477999,1
334.77327177102205,-57.26981249904117,3.7913708808808657,-44.26419264722297,1
334.78283359876104,-57.39099471036431,3.49245758166677,-44.261802685776615,1
334.7915892332095,-57.51216961676729,3.1979954822957772,-44.25913456368806,1
334.7995506154981,-57.63333645676876,2.9078948809159684,-44.25618831053804,1
334.8067294467783,-57.75449446906499,2.6220681250982416,-44.252963991197625,1
334.8131371936823,-57.87564289262422,2.3404295566715234,-44.24946170501066,1
334.8187850936356,-57.996780966778836,2.0628954579490366,-44.2456815849737,1
334.8236841600275,-58.11790793131583,1.7893839996362932,-44.241623797136505,1
334.82784518724435,-58.239023026565185,1.5198151909606326,-44.23728853982865,1
334.8312787555679,-58.36012549348641,1.2541108301744697,-44.23267604297694,1
334.8339952359437,-58.48121457375315,0.9921944572591674,-44.227786567420935,1
334.8360047946241,-58.60228950983574,0.7339913080209276,-44.2226204041676,1
334.83731739768893,-58.72334954508258,0.4794282694299939,-44.21717787390693,1
334.83794281544726,-58.84439392380028,0.2284338362295585,-44.2114593266425,1
334.83789062672304,-58.96542189133025,-0.019061931523453046,-44.20546514032164,1
334.8371702230316,-59.086432694123,-0.2631274483006113,-44.19919572005106,1
334.83579081264594,-59.20742557981292,-0.5038296433596149,-44.192651498244736,1
334.8337614245578,-59.32839979728928,-0.7412339991956236,-44.18583293324068,1
334.8310909123352,-59.44935459676579,-0.9754045893074424,-44.17874050879488,1
334.8277879578832,-59.57028922984767,-1.2064041135968329,-44.171374733157336,1
334.82386107510723,-59.69120294959789,-1.4342939339131566,-44.16373613876844,1
334.8193186134842,-59.812095010601475,-1.659134107812483,-44.15582528156088,1
334.8141687615416,-59.93296466902748,-1.8809834220260286,-44.14764274009795,1
334.8084195502491,-60.05381118269075,-2.0998994245998235,-44.13918911551134,1
334.80207885632353,-60.17463381111001,-2.3159384563073298,-44.1304650301288,1
334.79515440545214,-60.29543181556432,-2.5291556807770688,-44.121471126936456,1
334.7876537754338,-60.41620445914801,-2.7396051141993687,-44.11220806894396,1
334.77958439924333,-60.53695100682353,-2.9473396535665235,-44.10267653848278,1
334.77095356801897,-60.657670725472784,-3.152411104699691,-44.09287723664093,1
334.76176843397434,-60.77836288394674,-3.354870209800522,-44.08281088261353,1
334.7520360132402,-60.89902675311301,-3.5547666731545897,-44.072478212981316,1
334.7417631886352,-61.0196616059022,-3.752149186959389,-44.061879981251316,1
334.7309567123698,-61.140266717351025,-3.9470654559481404,-44.05101695668375,1
334.7196232086841,-61.26084136464465,-4.139562221203868,-44.03988992399621,1
334.7077691764209,-61.38138482715744,-4.3296852841188205,-44.028499682797865,1
334.695400991536,-61.50189638649156,-4.5174795292119665,-44.016847046787525,1
334.6825249095477,-61.62237532651385,-4.702988946240596,-44.004932843141184,1
334.6691470679276,-61.74282093339132,-4.886256651729773,-43.99275791199101,1
334.65527348843403,-61.863232495623635,-5.0673249100290345,-43.98032310535285,1
334.64091007939055,-61.9836093040747,-5.2462351531322255,-43.967629286751226,1
334.6260626379095,-62.10395065200325,-5.423028000949198,-43.95467733090399,1
334.6107368520629,-62.22425583509094,-5.597743280465221,-43.94146812278093,1
334.5949383030026,-62.34452415146933,-5.770420044282303,-43.928002557206014,1
334.57867246702966,-62.46475490174478,-5.941096589118176,-43.91428153810996,1
334.5619447176155,-62.584947389021096,-6.109810473516337,-43.90030597767383,1
334.5447603273763,-62.70510091892083,-6.276598534870933,-43.88607679587742,1
334.5271244700004,-62.825214799604915,-6.441496906555465,-43.87159491986344,1
334.5090422221328,-62.945288341789976,-6.604541033639658,-43.85686128309405,1
334.4905185652159,-63.06532085876554,-6.765765688897017,-43.8418768253249,1
334.4715583872875,-63.18531166640863,-6.925204988355602,-43.826642491639724,1
334.45216648473655,-63.30526008319755,-7.082892406723094,-43.81115923214735,1
334.4323475640201,-63.42516543022182,-7.2388607916768315,-43.79542800061318,1
334.4121062433401,-63.545027031191694,-7.393142378385766,-43.77944975424801,1
334.39144705428305,-63.66484421244615,-7.545768803079575,-43.76322545319,1
334.3703744434231,-63.78461630295876,-7.696771116600539,-43.74675605973201,1
334.3488927738882,-63.90434263434279,-7.846179797609363,-43.73004253801733,1
334.3270063268926,-64.02402254085365,-7.99402476514622,-43.7130858530924,1
334.30471930323324,-64.14365535938944,-8.140335391586277,-43.695886970198316,1
334.2820358247542,-64.26324042949027,-8.285140514474067,-43.67844685432702,1
334.2589599357782,-64.38277709333701,-8.428468448482437,-43.660766470024065,1
334.2354956045078,-64.50226469574805,-8.570346996520248,-43.642846780633406,1
334.2116467243949,-64.62170258417409,-8.710803461234555,-43.624688747609646,1
334.1874171154816,-64.74109010869117,-8.849864655578495,-43.606293329864044,1
334.1628105257103,-64.86042662199274,-8.987556913959056,-43.5876614833941,1
334.13783063220603,-64.97971147937939,-9.123906102438538,-43.56879416047285,1
334.11248104253025,-65.09894403874645,-9.258937629080236,-43.54969230882033,1
334.0867652959095,-65.21812366057082,-9.392676453222906,-43.53035687135254,1
334.06068686443626,-65.33724970789706,-9.52514709560535,-43.510788785907216,1
334.0342491542444,-65.4563215463212,-9.65637364758624,-43.49098898442052,1
334.00745550666005,-65.57533854397252,-9.786379780175599,-43.47095839214322,1
333.9803091993294,-65.69430007149464,-9.915188752526497,-43.45069792745384,1
333.9528134473215,-65.8132055020251,-10.042823420883488,-43.430208501251364,1
333.924971404208,-65.93205421117297,-10.169306247198872,-43.40949101625974,1
333.89678616312125,-66.05084557699429,-10.294659306939222,-43.38854636623888,1
333.86826075778976,-66.16957897996699,-10.418904297327927,-43.36737543577704,1
333.839398163553,-66.28825380296452,-10.542062544964864,-43.345979099849686,1
333.81020129835565,-66.40686943122681,-10.664155013342269,-43.32435822280207,1
333.7806730237198,-66.52542525233024,-10.78520231073256,-43.30251365802046,1
333.7508161456988,-66.64392065615726,-10.905224697173145,-43.28044624782188,1
333.72063341581077,-66.7623550348635,-11.024242091611832,-43.258156822454794,1
333.690127531954,-66.88072778284315,-11.14227407869276,-43.235646199567256,1
333.6593011393051,-66.99903829669394,-11.259339914997023,-43.21291518400046,1
333.62815683119794,-67.11728597517977,-11.375458536145057,-43.189964566949754,1
333.5966971499838,-67.23547021919323,-11.490648563461248,-43.16679512591791,1
333.5649245878762,-67.35359043171457,-11.604928309808074,-43.14340762341748,1
333.53284158777853,-67.4716460177706,-11.718315785669391,-43.11980280696563,1
333.50045054409657,-67.58963638439197,-11.830828704839236,-43.09598140845607,1
333.46775380353426,-67.70756094056884,-11.94248449038054,-43.07194414360369,1
333.43475366587455,-67.82541909720622,-12.053300280210115,-43.04769171180437,1
333.40145238474423,-67.94321026707625,-12.16329293284975,-43.02322479502948,1
333.3678521683666,-68.06093386476986,-12.272479031929585,-42.998544057585235,1
333.3339551802982,-68.17858930664777,-12.38087489199068,-42.973650145903704,1
333.29976354015247,-68.29617601078947,-12.488496563219623,-42.948543687756704,1
333.26527932430986,-68.41369339694069,-12.595359836513607,-42.923225291733864,1
333.23050456661383,-68.53114088646015,-12.70148024847414,-42.897695546984565,1
333.1954412590544,-68.64851790226523,-12.8068730860805,-42.87195502280444,1
333.1600913524384,-68.76582386877641,-12.91155339148577,-42.84600426820982,1
333.1244567570478,-68.88305821185955,-13.015535966418385,-42.81984381111756,1
333.0885393432861,-69.00022035876735,-13.118835376479897,-42.79347415807517,1
333.05234094231184,-69.11730973807872,-13.22146595583718,-42.76689579347707,1
333.0158633466627,-69.23432577963781,-13.323441810855805,-42.740109179460724,1
332.97910831086654,-69.35126791449247,-13.424776824543109,-42.71311475566273,1
332.9420775520428,-69.46813557482977,-13.525484660368429,-42.685912938201454,1
332.9047727504939,-69.58492819391171,-13.625578765728138,-42.65850411967014,1
332.86719555028594,-69.70164520600885,-13.725072375963787,-42.63088866848112,1
332.8293475598191,-69.81828604633382,-13.823978518014881,-42.60306692869805,1
332.7912303523885,-69.93485015097244,-13.922310014032817,-42.57503921925384,1
332.75284546673487,-70.05133695681502,-14.020079484982432,-42.546805834004275,1
332.71419440758586,-70.16774590148547,-14.117299354173769,-42.51836704088374,1
332.6752786461885,-70.28407642326933,-14.213981850397136,-42.4897230815522,1
332.63609962083325,-70.40032796104057,-14.3101390109959,-42.46087417094888,1
332.5966587373681,-70.51649995418792,-14.405782685645184,-42.431820497069026,1
332.5569573697056,-70.6325918425397,-14.50092453873949,-42.40256222048641,1
332.51699686032055,-70.74860306628823,-14.595576052880737,-42.37309947415086,1
332.4767785207403,-70.8645330659124,-14.689748531681142,-42.34343236272912,1
332.4363036320268,-70.98038128209943,-14.783453102607606,-42.31356096231412,1
332.3955734452518,-71.09614715566495,-14.876700719576984,-42.28348531980736,1
332.3545891819648,-71.21183012747282,-14.96950216556968,-42.25320545281859,1
332.3133520346537,-71.3274296383536,-15.061868055382362,-42.222721349207,1
332.27186316719735,-71.44294512902168,-15.153808838427338,-42.192032966514375,1
332.23012371530973,-71.55837603999228,-15.245334801954188,-42.16114023201289,1
332.1881347869795,-71.67372181149763,-15.336456072615535,-42.13004304232825,1
332.1458974629033,-71.78898188340062,-15.427182618836358,-42.09874126256937,1
332.1034127969122,-71.90415569510944,-15.517524253243144,-42.067234726644955,1
332.0606818163905,-72.0192426854904,-15.607490635549814,-42.035523236645886,1
332.01770552268937,-72.1342422927793,-15.697091274343272,-42.00360656227421,1
331.974484891535,-72.24915395449274,-15.786335529138833,-41.97148444083278,1
331.93102087343175,-72.36397710733742,-15.875232612207293,-41.939156576519366,1
331.8873143940589,-72.47871118712004,-15.963791590941806,-41.9066226406031,1
331.8433663546615,-72.59335562865608,-16.052021389892555,-41.87388227104039,1
331.7991776324353,-72.70790986567742,-16.139930793110263,-41.840935072037325,1
331.7547490809089,-72.82237333073883,-16.22752844503127,-41.80778061367874,1
331.7100815303194,-72.93674545512371,-16.314822852797477,-41.774418431580074,1
331.66517578798346,-73.05102566874959,-16.401822388213404,-41.74084802685141,1
331.6200326386632,-73.16521340007249,-16.488535289227958,-41.707068865689834,1
331.5746528449281,-73.27930807599105,-16.574969661743342,-41.67308037925647,1
331.5290371475119,-73.39330912174907,-16.661133481276043,-41.63888196311588,1
331.48318626566476,-73.50721596083785,-16.747034594659304,-41.60447297717897,1
331.43710089750175,-73.6210280148993,-16.83268072153799,-41.569852745941795,1
331.3907817203471,-73.73474470362669,-16.918079455738898,-41.53502055768098,1
331.3442293910741,-73.8483654446656,-17.003238266952472,-41.49997566446411,1
331.29744454644197,-73.9618896535132,-17.088164501895488,-41.464717281583994,1
331.2504278034276,-74.07531674341804,-17.17286538599276,-41.429244587745494,1
331.2031797595555,-74.18864612527834,-17.257348024290703,-41.393556724473804,1
331.15570099322287,-74.30187720754107,-17.3416194029937,-41.35765279646225,1
331.1079920640216,-74.41500939609895,-17.425686390772114,-41.321531870767714,1
331.06005351305674,-74.52804209418733,-17.509555739904215,-41.28519297677952,1
331.01188586326225,-74.6409747022814,-17.593234087438844,-41.24863510635958,1
330.9634896197137,-74.75380661799264,-17.67672795610895,-41.21185721353094,1
330.91486526993697,-74.86653723596517,-17.76004375595102,-41.17485821446742,1
330.86601328421386,-74.97916594777097,-17.843187785358168,-41.13763698705465,1
330.81693411588526,-75.09169214180442,-17.926166232022602,-41.10019237071799,1
330.7676282016516,-75.20411520317768,-18.008985173853553,-41.062523166585,1
330.71809596187063,-75.31643451361543,-18.091650579990223,-41.02462813739048,1
330.6683378008525,-75.42864945134924,-18.174168311873224,-40.986506007274755,1
330.6183541071526,-75.54075939101088,-18.256544123894,-40.948155461412995,1
330.56814525386176,-75.65276370352699,-18.33878366447443,-40.90957514650825,1
330.51771159889427,-75.76466175601304,-18.420892476876585,-40.870763670531964,1
330.4670534852731,-75.87645291166598,-18.502876000136993,-40.83171960223605,1
330.41617124141385,-75.98813652965745,-18.584739569585693,-40.79244147138645,1
330.3650651814064,-76.09971196502735,-18.666488417718256,-40.752927768856594,1
330.31373560529426,-76.21117856857745,-18.748127674963968,-40.7131769466741,1
330.26218279935193,-76.32253568676447,-18.829662370433272,-40.673187417807966,1
330.21040703636,-76.43378266159282,-18.911097432810525,-40.63295755605436,1
330.1584085758794,-76.54491883050686,-18.99243769054087,-40.59248569585498,1
330.10618766452353,-76.65594352628557,-19.073687872723006,-40.55177013317424,1
330.05374453622824,-76.76685607693506,-19.154852609856597,-40.510809124725874,1
330.00107941252054,-76.87765580558236,-19.235936434236784,-40.46960088842971,1
329.9481925027867,-76.98834203036893,-19.31694378028636,-40.4281436032923,1
329.8950840045378,-77.0989140643449,-19.397878985407015,-40.38643540972351,1
329.8417541036745,-77.20937121536375,-19.478746290332293,-40.344474409635176,1
329.78820297474897,-77.31971278597712,-19.559549840041125,-40.3022586665345,1
329.73443078122716,-77.4299380733296,-19.64029368384088,-40.25978620549294,1
329.6804376757501,-77.54004636905375,-19.72098177549192,-40.21705501324998,1
329.6262238003922,-77.65003695916597,-19.801617974474112,-40.174063038488285,1
329.57178928691974,-77.75990912396149,-19.88220604582071,-40.130808191563716,1
329.5171342570478,-77.86966213791239,-19.96274966071399,-40.08728834555127,1
329.4622588226968,-77.97929526956435,-20.043252396704478,-40.043501335879235,1
329.4071630862476,-78.08880778143414,-20.12371773808221,-39.99944496044313,1
329.3518471407963,-78.19819892990809,-20.20414907608681,-39.955116980109445,1
329.296311070408,-78.30746796514153,-20.28454970931113,-39.910515119013965,1
329.24055495036976,-78.41661413095852,-20.364922843977602,-39.865637064657825,1
329.1845788474422,-78.52563666475218,-20.445271594291235,-39.8204804681359,1
329.1283828201107,-78.63453479738659,-20.525598982834065,-39.77504294471811,1
329.0719669188349,-78.7433077530988,-20.605907940980398,-39.729322073885804,1
329.01533118629897,-78.85195474940201,-20.68620130875149,-39.683315399746945,1
328.95847565766064,-78.96047499698993,-20.766481835147726,-39.63702043148774,1
328.9014003608002,-79.06886769964184,-20.846752178273206,-39.59043464361135,1
328.84410531656914,-79.1771320541289,-20.92701490539801,-39.5435554763999,1
328.78659053903897,-79.28526725012175,-21.007272492895936,-39.49638033638677,1
328.72885603574883,-79.3932724701002,-21.08752732672201,-39.448906597130005,1
328.670901807952,-79.50114688926244,-21.16778170278622,-39.40113159900988,1
328.61272785086226,-79.60888967543646,-21.24803782703653,-39.35305265005938,1
328.5543341539002,-79.71649998899282,-21.328297815396642,-39.3046670264625,1
328.49572070093916,-79.82397698275815,-21.408563694015108,-39.255971972787805,1
328.4368874705505,-79.93131980193189,-21.488837399452187,-39.2069647032082,1
328.3778344362494,-80.03852758400252,-21.56912077849301,-39.157642401298524,1
328.31856156673894,-80.14559945866628,-21.64941558868737,-39.10800222093866,1
328.25906882615567,-80.25253454774752,-21.729723498038307,-39.058041286920854,1
328.1993561743136,-80.35933196512107,-21.810046085313527,-39.00775669569196,1
328.13942356694935,-80.46599081663602,-21.890384839796265,-38.95714551583613,1
328.0792709559653,-80.57251020004209,-21.970741161928913,-38.90620478906626,1
328.01889828967313,-80.67888920491674,-22.05111636320919,-38.85493153046785,1
327.9583055130367,-80.78512691259469,-22.13151166645289,-38.803322729358534,1
327.8974925679155,-80.89122239609952,-22.211928205518348,-38.751375350139874,1
327.8364593933079,-80.99717472007787,-22.292367025421488,-38.699086333090285,1
327.77520592559347,-81.10298294073527,-22.372829082698292,-38.646452595118916,1
327.7137320987762,-81.20864610577418,-22.45331524501596,-38.59347103046054,1
327.6520378447274,-81.31416325433439,-22.533826291325415,-38.54013851161725,1
327.59012309342745,-81.41953341693666,-22.614362912297302,-38.48645189047961,1
327.5279877732074,-81.52475561542776,-22.694925710363513,-38.432407998876826,1
327.4656318109904,-81.62982886292825,-22.775515199779484,-38.3780036495526,1
327.40305513253264,-81.73475216378291,-22.856131806686474,-38.32323563716688,1
327.34025766266586,-81.83952451351325,-22.936775868841647,-38.26810073900695,1
327.27723932553783,-81.94414489877387,-23.017447636012573,-38.21259571644079,1
327.2140000448537,-82.04861229731083,-23.098147269873404,-38.156717315622984,1
327.1505397441168,-82.15292567792335,-23.178874844150215,-38.10046226872487,1
327.08685834686946,-82.25708400042781,-23.259630344600225,-38.04382729475464,1
