date,drift_mas_per_year,direction_deg,parallel_mas_per_year
2019-01-28,6.95226140569458,70.79760317855762,-5.749916880211844
2019-01-29,6.937695484411447,70.54053697044758,-5.720315279775466
2019-01-30,6.922712608412577,70.28373218100344,-5.690347744834225
2019-01-31,6.907329450794116,70.0264269187205,-5.659979803552456
2019-02-01,6.891521795691243,69.76814442658636,-5.629162360155242
2019-02-02,6.875337531778005,69.50890486394219,-5.597939426570754
2019-02-03,6.858792987334373,69.2491734244219,-5.566360125208051
2019-02-04,6.841831523242834,68.99017170387042,-5.534468056239953
2019-02-05,6.824440055586039,68.73261494991864,-5.5023081728647485
2019-02-06,6.806676154997502,68.47682267361009,-5.469955068045988
2019-02-07,6.788572831702603,68.22306178934353,-5.437459579259675
2019-02-08,6.770086184856442,67.97118118405396,-5.404781224992685
2019-02-09,6.751317247938722,67.72101994289159,-5.371994404581077
2019-02-10,6.732250460973894,67.47329463546478,-5.339142591313814
2019-02-11,6.7127943152439675,67.22840817129747,-5.306187368875222
2019-02-12,6.69289598498016,66.98638984841638,-5.2730950546849655
2019-02-13,6.6725906044138,66.74667438711124,-5.239858592752251
2019-02-14,6.6519272451320175,66.5089818896746,-5.206501602495511
2019-02-15,6.6308233516781625,66.27301167402324,-5.172942743135975
2019-02-16,6.609231166539845,66.03840393627705,-5.139124046817101
2019-02-17,6.587171219974834,65.80434224548976,-5.105007539146398
2019-02-18,6.56470936435535,65.57035467943048,-5.070614698586186
2019-02-19,6.541919735649171,65.33709444704994,-5.036054497527007
2019-02-20,6.518775884350185,65.10498066162083,-5.001341162530146
2019-02-21,6.495264598699449,64.87368994427497,-4.966445204993069
2019-02-22,6.4713760201762005,64.64349741210467,-4.9313834659437426
2019-02-23,6.447089954437899,64.41435916269701,-4.896141743351973
2019-02-24,6.422282937642784,64.18620300551545,-4.860625770699631
2019-02-25,6.396853705622192,63.95881852934337,-4.824749130772124
2019-02-26,6.370798624986535,63.73175282386358,-4.788482002785992
2019-02-27,6.3442593574239625,63.504561823360916,-4.751904029182826
2019-02-28,6.317286322548287,63.27818371530853,-4.7151266846540265
2019-03-01,6.28983708006008,63.053035551735086,-4.678153659020821
2019-03-02,6.26186739895833,62.828797128269606,-4.640933633086945
2019-03-03,6.233334482430122,62.605679306355746,-4.6034557432103504
2019-03-04,6.204299499506653,62.38379202781636,-4.565778629851623
2019-03-05,6.174894769876295,62.16394619635342,-4.52806376930517
2019-03-06,6.1451264844030815,61.94683828291197,-4.490370491891252
2019-03-07,6.114946160072086,61.731842624979066,-4.452621250999826
2019-03-08,6.0843444264831055,61.51823362570883,-4.41476012290321
2019-03-09,6.053347908183751,61.3053236023504,-4.376760223546677
2019-03-10,6.0220196680933915,61.09281551684079,-4.33864933179593
2019-03-11,5.990375313254623,60.881334422597575,-4.300487730478931
2019-03-12,5.95842913418596,60.67188572356402,-4.26236195028328
2019-03-13,5.926245173241049,60.465002876142286,-4.224359064083709
2019-03-14,5.893812435665176,60.260765465424754,-4.186478954027837
2019-03-15,5.861165149689868,60.05914362495093,-4.148745547045743
2019-03-16,5.828331521556308,59.86044786083957,-4.111202621665885
2019-03-17,5.7953371971959164,59.66451853681004,-4.0738577378797896
2019-03-18,5.762143787994244,59.47033284350416,-4.036611383645684
2019-03-19,5.728681115035415,59.27781834075509,-3.9994108795631007
2019-03-20,5.694997858481901,59.086779498547216,-3.962278111780577
2019-03-21,5.661160057431175,58.89774622654616,-3.9252982742489735
2019-03-22,5.627127963681396,58.711441723161734,-3.8884960653981855
2019-03-23,5.5930027604841275,58.528284639393796,-3.851971362109424
2019-03-24,5.558934392952502,58.349174148551455,-3.8158899995085136
2019-03-25,5.524965909427248,58.174423611561295,-3.780301190379373
2019-03-26,5.491006171332522,58.004971077699885,-3.745205613246725
2019-03-27,5.457011426918731,57.84125376971186,-3.7106009164690654
2019-03-28,5.422976908502864,57.68283697037772,-3.6764502254823217
2019-03-29,5.388858346832561,57.52933872952814,-3.642693898694905
2019-03-30,5.354638881234179,57.38088544327274,-3.609326425774278
2019-03-31,5.320239327185754,57.237881243325084,-3.576319287031513
2019-04-01,5.285670724758269,57.09967490980718,-3.543632100766911
2019-04-02,5.250967277017705,56.96590538423522,-3.5112602227273295
2019-04-03,5.216079908142115,56.83603484661398,-3.479131496320227
2019-04-04,5.180968480376633,56.70898846391851,-3.447144310924441
2019-04-05,5.145705975736193,56.5844498476561,-3.4153246154722523
2019-04-06,5.110420489427427,56.46319663622087,-3.383807830528389
2019-04-07,5.075204166034394,56.346094876115906,-3.3527095713179538
2019-04-08,5.040073760704327,56.23482584626329,-3.3221478637370243
2019-04-09,5.004967929276357,56.13001635882342,-3.2921174324681544
2019-04-10,4.969822259110804,56.03109375269519,-3.2625317859082124
2019-04-11,4.934547973926696,55.937507725121876,-3.233290911456729
2019-04-12,4.8991308716367215,55.848348409166334,-3.204321389181148
2019-04-13,4.863673738432187,55.76303784025152,-3.1756488143982566
2019-04-14,4.828240827031888,55.68191428469895,-3.147332537785325
2019-04-15,4.792765978337796,55.60559134621749,-3.1193636347372773
2019-04-16,4.757249382512596,55.53334129598615,-3.0916908481541863
2019-04-17,4.721723193063999,55.46532027588671,-3.0643401541855475
2019-04-18,4.686176308088594,55.40290206818667,-3.0373848783639876
2019-04-19,4.650564392938857,55.34763836993858,-3.010885484124592
2019-04-20,4.614868109382257,55.299815924270646,-2.9848382193617304
2019-04-21,4.579107852402666,55.25990997215204,-2.9592758323116013
2019-04-22,4.543331797186755,55.227486816007875,-2.934192866602385
2019-04-23,4.507505155764507,55.20218196330844,-2.9095349639252297
2019-04-24,4.471591931432309,55.18382082617893,-2.885258837770602
2019-04-25,4.435644391833581,55.17202564699297,-2.8613662943101486
2019-04-26,4.399729242452507,55.167802237223796,-2.8379501611385045
2019-04-27,4.363880600784941,55.171566767029574,-2.8150458653932215
2019-04-28,4.328075057333561,55.18409953587498,-2.7926718099458316
2019-04-29,4.292291556275681,55.2049785898834,-2.770777444861984
2019-04-30,4.256557984979583,55.233527493574854,-2.749330059209288
2019-05-01,4.220867723948264,55.269815220644126,-2.728317815640707
2019-05-02,4.185291930185783,55.31364058773515,-2.707763895066958
2019-05-03,4.149925941167325,55.3653692846098,-2.6877389340157887
2019-05-04,4.114811001974144,55.42575259478978,-2.6682990754389997
2019-05-05,4.079931606167228,55.494824945968375,-2.6494233936060336
2019-05-06,4.045225110733354,55.57232342329487,-2.631044254994869
2019-05-07,4.0107402663406955,55.660274159768754,-2.6132884519665787
2019-05-08,3.9764506825643346,55.75920990683994,-2.5961511556876538
2019-05-09,3.9422824592988057,55.86758201507402,-2.579486846550421
2019-05-10,3.9082111147119103,55.983273189189404,-2.5631559900643937
2019-05-11,3.8743097174341865,56.105304752440446,-2.547145598444062
2019-05-12,3.8406935240951303,56.23526038010079,-2.5316022726937564
2019-05-13,3.807331727408542,56.37474268079115,-2.516574444913149
2019-05-14,3.7741631893504826,56.52472714746785,-2.502055872727119
2019-05-15,3.7411451500932293,56.684440870280255,-2.487964685114067
2019-05-16,3.7082731633124904,56.853087452284626,-2.4742447942346466
2019-05-17,3.6755620778163802,57.030472059700635,-2.4608834354884146
2019-05-18,3.643010281417589,57.21563139418682,-2.44782119552882
2019-05-19,3.6106952148367957,57.40807553408224,-2.435076185998568
2019-05-20,3.5786739886062082,57.6095705855965,-2.4227584131281468
2019-05-21,3.5469801261037355,57.8218397438071,-2.4109566466670467
2019-05-22,3.5156647643165346,58.045683025087875,-2.399726904146241
2019-05-23,3.4847323202249783,58.281082362009265,-2.3890558952313463
2019-05-24,3.4541772330542635,58.527725386240505,-2.3789108695057943
2019-05-25,3.424027083853792,58.7855854580592,-2.3692951588977196
2019-05-26,3.3942630261240385,59.05456923745444,-2.360177591272543
2019-05-27,3.3647994855609333,59.3340256164541,-2.351457087740302
2019-05-28,3.3356560577993006,59.62316125446849,-2.34310099360063
2019-05-29,3.3069743904522135,59.923688944006344,-2.335267498594731
2019-05-30,3.2788454725823137,60.236741541197325,-2.328053879076187
2019-05-31,3.2512348654298773,60.56361702871812,-2.3214735333238044
2019-06-01,3.2240681803438664,60.90367053458603,-2.3154318773926517
2019-06-02,3.19730492393279,61.255555069467206,-2.30983220563811
2019-06-03,3.1709330598748595,61.617690740683386,-2.304592236498495
2019-06-04,3.1449729730151503,61.990029291147174,-2.29971433718618
2019-06-05,3.1194488586228126,62.37388925810369,-2.2952547395378713
2019-06-06,3.094356742453596,62.77057582455707,-2.2912459619186167
2019-06-07,3.069718372037694,63.18085939168175,-2.2877177217494733
2019-06-08,3.045576283802187,63.603537980864814,-2.2846448475267325
2019-06-09,3.0219668706587126,64.03832607432146,-2.2820330236923705
2019-06-10,2.9989204716134097,64.48589188021415,-2.2799173735825056
2019-06-11,2.9764929158656215,64.9467330017144,-2.2783461516196772
2019-06-12,2.95476475251561,65.42204117537841,-2.2774097443991455
2019-06-13,2.9337411586476265,65.9108021547334,-2.27706807649246
2019-06-14,2.9134738673067377,66.41128369364756,-2.2772973939988104
2019-06-15,2.8940349184359087,66.92253840009629,-2.2781197046083252
2019-06-16,2.875436858777224,67.44496822910241,-2.2795550978461203
2019-06-17,2.8576200133890857,67.97982211806749,-2.2815910271796023
2019-06-18,2.8404963464033632,68.52717494995692,-2.2841535792997596
2019-06-19,2.824083015086643,69.08638667852486,-2.2872313211326323
2019-06-20,2.808421635510972,69.65646012735638,-2.2908245636371807
2019-06-21,2.79345932545386,70.2360327073416,-2.2948490785836735
2019-06-22,2.779273271264542,70.82391698733666,-2.2993348354276932
2019-06-23,2.765974333611018,71.41976556903289,-2.304366677277641
2019-06-24,2.7536707599001917,72.02332880080053,-2.3100330761590357
2019-06-25,2.7423785210441856,72.63413912881695,-2.3163419079002394
2019-06-26,2.731973379725916,73.25158306431769,-2.323179361693616
2019-06-27,2.722383319321243,73.87460770850207,-2.3304637998987343
2019-06-28,2.713559601674521,74.50273917384393,-2.3381479210587406
2019-06-29,2.7055672872501484,75.13501467454108,-2.346271261876031
2019-06-30,2.698480603329673,75.7707722424395,-2.35489142379148
2019-07-01,2.6923263151627608,76.40953918159063,-2.3640312078379515
2019-07-02,2.687164299324171,77.05127146604983,-2.373753202563281
2019-07-03,2.6830488741314173,77.69655702637807,-2.3841295142932855
2019-07-04,2.6799768137637088,78.34397897017392,-2.3951381913751657
2019-07-05,2.6778946730715325,78.992097201629,-2.406713848403687
2019-07-06,2.67680340378676,79.63959286985477,-2.4188438280292033
2019-07-07,2.6766699255893536,80.28425608490598,-2.431469081310814
2019-07-08,2.6774595284320277,80.92590610386206,-2.4445706426723746
2019-07-09,2.6791150079742136,81.56539373010177,-2.4581270909872868
2019-07-10,2.6816001071786224,82.20232320443722,-2.472110459555433
2019-07-11,2.6848765759488766,82.83473367602016,-2.4864627691123027
2019-07-12,2.6889461514147417,83.46151324291735,-2.501180192191049
2019-07-13,2.693814814925281,84.08206755613813,-2.5162729602299456
2019-07-14,2.699485779008029,84.69658587356165,-2.5317620300017833
2019-07-15,2.705934879361037,85.3054824857041,-2.547645255469294
2019-07-16,2.71316269768767,85.90900342779861,-2.563939615720583
2019-07-17,2.721164599446254,86.50754132845945,-2.580658383620562
2019-07-18,2.7298942853076973,87.09968836039545,-2.5977475613289434
2019-07-19,2.739454059391645,87.68449476097193,-2.615302795058015
2019-07-20,2.7499418748825573,88.26080431070727,-2.6334149831361855
2019-07-21,2.7613390088303684,88.82799949739967,-2.65207257389243
2019-07-22,2.7735695110301175,89.38679821916423,-2.671226399731994
2019-07-23,2.786506996814389,89.9372836174189,-2.690768029031455
2019-07-24,2.800153961542668,90.47926059740863,-2.7107084942726414
2019-07-25,2.8145524680192877,91.01138878183352,-2.731083521197292
2019-07-26,2.829699503440903,91.53369059446348,-2.751902634179289
2019-07-27,2.845635308855115,92.0468895133822,-2.7732247978777242
2019-07-28,2.862417841562313,92.55122219142503,-2.7951198593649846
2019-07-29,2.880027341750776,93.04607305247734,-2.817572427509623
2019-07-30,2.8983081160032613,93.53073327122588,-2.840433261865061
2019-07-31,2.917118478304315,94.0038453341209,-2.863560145535648
2019-08-01,2.9364655307175163,94.46368440091992,-2.8869543853588544
2019-08-02,2.956359472288209,94.91079119205827,-2.910642895265333
2019-08-03,2.976800669446053,95.34518741803944,-2.9346373984526797
2019-08-04,2.9978515389370544,95.76649054303041,-2.959007146480737
2019-08-05,3.0195889895280974,96.17389500860615,-2.9838327552977906
2019-08-06,3.0421106818851946,96.56840956604465,-3.009230450483027
2019-08-07,3.0653230504616786,96.95211241466079,-3.03513391768596
2019-08-08,3.0890771997132407,97.3249513360653,-3.0614035609024484
2019-08-09,3.1133534624327672,97.68557369227514,-3.0880182932975666
2019-08-10,3.138171202806945,98.03307459917404,-3.1150000030835514
2019-08-11,3.163543680475243,98.36773228278696,-3.1423728602328422
2019-08-12,3.1895103818293316,98.69010402232148,-3.170188288403969
2019-08-13,3.2160438545592416,99.00033435254645,-3.19842799149611
2019-08-14,3.2430962343032976,99.2988652799396,-3.2270545920994422
2019-08-15,3.2706085882363927,99.58525926541833,-3.2560142169446014
2019-08-16,3.2985485280735523,99.85868461227473,-3.2852774966226064
2019-08-17,3.3268749337924906,100.11948639114931,-3.314812646771419
2019-08-18,3.355484994410741,100.36823568240068,-3.3445268650662685
2019-08-19,3.3842896458726774,100.60513882013288,-3.374338579063806
2019-08-20,3.413298445932663,100.83020056989163,-3.4042632486379314
2019-08-21,3.4425695136532246,101.04408032878904,-3.434367323104998
2019-08-22,3.472078993259913,101.24712216169961,-3.4646335952824048
2019-08-23,3.5016667091105216,101.43876964999772,-3.494904947462784
2019-08-24,3.5314385589209536,101.61821656174526,-3.5252890293329076
2019-08-25,3.5613608901111293,101.78611590381767,-3.5557596102736597
2019-08-26,3.5914095619909983,101.94297328115879,-3.5862988063987578
2019-08-27,3.621539181939531,102.08905129339828,-3.61686620525355
2019-08-28,3.6517087623821687,102.22417071854024,-3.647424052404866
2019-08-29,3.6819883851497335,102.34847358793348,-3.678046340320618
2019-08-30,3.7123978989835185,102.46323978863236,-3.7087598616883843
2019-08-31,3.742852534085795,102.56912840086093,-3.739484423446748
2019-09-01,3.7733158146713066,102.6661100543658,-3.7701857840242106
2019-09-02,3.803802668721367,102.75409176785647,-3.8008807298699994
2019-09-03,3.834225333398975,102.83327635387981,-3.831484026490214
