s,x,y,theta,curvature
40381.26398540608,-21.361652320408286,287.05232073674597,-1.8209384831083537,-0.04122981931603548
40532.02438093192,-21.43875181562313,286.7585790377772,-1.834309193100877,-0.04690962457347221
40681.10017231029,-21.519142741208718,286.4690760603524,-1.8493156158334176,-0.053078836313603064
40828.357832850255,-21.603122491394497,286.18425356517673,-1.8660596761223553,-0.05980868707810481
40973.67566856329,-21.690988460409898,285.90455331295516,-1.8846554442115877,-0.06717555612866927
41116.94560649237,-21.783038042484385,285.63041706439276,-1.9052293768370672,-0.07526020710675753
41258.075215960074,-21.87956863184738,285.36228658019456,-1.927920267064589,-0.0841461968177499
41396.989990553324,-21.980877622728343,285.10060362106566,-1.9528787439080757,-0.09391709516148308
41533.635916817235,-22.08726240935672,284.8458099477111,-1.9802661112700537,-0.10465205414943428
41667.98235074851,-22.199020385961944,284.5983473208359,-2.010252255626754,-0.11641916576933208
41800.025213787885,-22.31644894677346,284.35865750114505,-2.043012287336326,-0.1292659857539107
41929.79050425468,-22.439845486020715,284.1271822493437,-2.0787215210931933,-0.14320663011943827
42057.33809588812,-22.569507397933155,283.9043633261369,-2.117548364789375,-0.15820506462365627
42182.76576017621,-22.705732076740226,283.69064249222964,-2.1596447021273595,-0.17415473055400946
42306.21330182899,-22.848816916671367,283.48646150832695,-2.205133465085354,-0.19085562733998288
42427.86663699815,-22.99905931195603,283.292262135134,-2.2540933505899434,-0.20799150663485239
42547.96157455971,-23.15675665682365,283.1084861333557,-2.306541093333604,-0.22511186883320028
42666.76090217628,-23.322157157553686,282.93554035657075,-2.361161838703571,-0.224126921296783
42784.4165530606,-23.49476875830331,282.7733063178334,-2.412646255119142,-0.21032795675137006
42900.994647233485,-23.673527358929935,282.62125956852043,-2.4603223406595713,-0.19584895389962495
43016.48972168696,-23.85735401732503,282.4788651271372,-2.504154721959687,-0.18108787455094835
43130.831454806364,-24.045169791380047,282.3455880121889,-2.544162248479782,-0.1663197303227215
43243.8915147768,-24.23589573898645,282.22089324218047,-2.58039754870228,-0.15170092861981577
43355.49026335997,-24.4284529180357,282.1042458356171,-2.612928373014772,-0.13727821577132335
43465.40314738583,-24.621762386419245,281.9951108110039,-2.641820930088534,-0.12299685208376093
43573.36669533398,-24.81474520202856,281.89295318684606,-2.667124842392808,-0.10870381543014679
43679.0841047915,-25.006322422755098,281.7972379816486,-2.6888589234428757,-0.09414239324683099
43782.23046167918,-25.19541510649031,281.7074302139167,-2.706996633342144,-0.07893413316320604
43882.45767973077,-25.380944311125663,281.6229949021555,-2.7214496995334727,-0.06254241519964249
43979.399296547315,-25.56183109455262,281.5433970648701,-2.732047876144564,-0.044208239115493174
44072.67532099595,-25.736996514662636,281.46810172056564,-2.738511998606837,-0.02284188349345202
44161.897410887716,-25.905361629347166,281.3965738877471,-2.7404161309047237,0.0031587510173807986
44246.67479414124,-26.06584749649768,281.3282785849199,-2.737132308998172,0.03621634906927018
44326.62157370601,-26.217375174005614,281.2626808305888,-2.7277474922860874,0.08010801922277629
