date,vx,vy,zach_75W_parallel,zach_75W_perp,adhikari_100W_parallel,adhikari_100W_perp,observed_326_parallel,observed_326_perp,v_mag,direction_deg
1974-10-03,-307.5405,132.58575000000502,-48.47066158255895,-331.37702878905606,-77.16762715516671,-325.89154263735503,-329.10364008371323,-62.055896794451385,334.9031804019093,156.67833410745618
1974-10-04,-317.58487499999995,124.36762500000212,-37.93288685523268,-338.95214274545435,-67.33016652538714,-334.3562585814274,-332.83528717170856,-74.48577441520662,341.06811486403524,158.61447183509551
1974-10-05,-325.985625,116.69737500000183,-28.349720192993644,-345.0814373499546,-58.317669929309496,-341.297457377795,-335.5106751915037,-85.54233963992911,346.2439963934851,160.3034861726676
1974-10-06,-332.3775,110.12287499999638,-20.344901864136247,-349.55390867883807,-50.73311391150056,-346.45057549000774,-337.13336598170747,-94.5671383005688,350.1454699185966,161.66900184228155
1974-10-07,-336.76050000000004,104.27887499999963,-13.565627460621698,-352.2750230758848,-44.216797440186255,-349.7521879211753,-337.49911433433505,-101.86297637049007,352.5361231583447,162.79470785450053
1974-10-08,-338.952,99.53062500000291,-8.411968218605637,-353.16291199329015,-39.160134045592194,-351.08586915229506,-336.6607624706862,-107.02492527232795,353.26307989498594,163.6355329406922
1974-10-09,-338.769375,96.42599999999847,-5.460397578270488,-352.1829737113615,-36.13438777383871,-350.3669061628113,-334.7732752160581,-109.496653442029,352.2253013539634,164.11173255483993
1974-10-10,-336.39525000000003,94.41712499999926,-4.134442099438829,-349.36980994979285,-34.568294578810594,-347.68001197328067,-331.68168774515647,-109.83449244364238,349.39427258589683,164.3219934321736
1974-10-11,-331.647,93.13874999999834,-4.128564202163702,-344.45248484833263,-34.13386592715971,-342.78191107091527,-327.030351863297,-108.23912564655319,344.47722618565393,164.31329286922642
1974-10-12,-324.88987499999996,92.40825000000004,-5.171828026199549,-337.7365359869221,-34.58782630610363,-336.0005919890572,-321.0199509398616,-105.06620124543845,337.7761322911643,164.12268668658112
1974-10-13,-317.219625,91.86037500000262,-6.627828194821518,-330.1858429334936,-35.38019969317437,-328.35173282617654,-314.35465768698367,-101.23126083765345,330.25235650980864,163.85005490071092
1974-10-14,-309.36674999999997,91.67775000000174,-8.4838995996041,-322.5532813322617,-36.563986610475844,-320.58644814429425,-307.74220665540867,-96.99139185249916,322.664835162782,163.49333545550473
1974-10-15,-301.69649999999996,91.67774999999655,-10.469106380296694,-315.14438876316655,-37.89591154522052,-313.0327264767514,-301.3832812145155,-92.70224248465696,315.31823283361183,163.097332128978
1974-10-16,-294.208875,92.0429999999983,-12.75985074093623,-308.00643205432306,-39.55582501331329,-305.72228032199655,-295.3800039683067,-88.21240974742966,308.27062133418633,162.6277515159079
1974-10-17,-286.9038750000001,92.95612500000266,-15.532534885544521,-301.1866780338419,-41.723577530643766,-298.6868221784754,-289.8344975207764,-83.37049065413296,301.5869272117606,162.04780771495268
1974-10-18,-279.9641250000001,94.59975000000013,-18.91629419002666,-294.90879573385826,-44.54730711465005,-292.1379150605262,-285.0002874626032,-78.12720482208317,295.5148456289095,161.32991249918177
1974-10-19,-273.9375,96.60862499999934,-22.41652376200335,-289.60745811022895,-47.57217523821365,-286.55168551893945,-281.127337545863,-73.09172603663788,290.4737171081757,160.573952423293
1974-10-20,-269.5544999999997,98.80012499999941,-25.667754085000354,-285.9410071509459,-50.49148139165418,-282.61582311884376,-278.7191371133101,-68.823947700471,287.090740307425,159.87054044655918
1974-10-21,-266.8151249999999,101.53950000000212,-29.022789567071243,-284.0039765122339,-53.66492660676097,-280.39375285713294,-277.97993137293906,-65.02106384020574,285.48306602847043,159.16511408964254
1974-10-22,-265.53675000000044,104.64412500000137,-32.352494832296,-283.57269716195333,-56.94437286608063,-279.67391171946554,-278.6561947340619,-61.73235483853854,285.4122605943526,158.49133018580267
1974-10-23,-265.3541249999999,108.11399999999718,-35.75140353689872,-284.2943646920508,-60.393245166506254,-280.0965986740525,-280.4451212233018,-58.75357548747593,286.5335035393155,157.8324016195047
1974-10-24,-265.90199999999993,112.31437499999647,-39.66685374516145,-285.91070835070127,-64.43466953672495,-281.3655376860017,-283.24815007528093,-55.5776746056447,288.6492550408537,157.1012849661164
1974-10-25,-266.8151250000001,117.24524999999926,-44.19337911330797,-288.06892372985226,-69.13207097362961,-283.121027723525,-286.76247531662324,-52.00040698505185,291.43911812989,156.2781103268428
1974-10-26,-268.0935,122.72400000000465,-49.1545774373115,-290.7217440013913,-74.30559896132561,-285.3313562881756,-290.8859743433316,-48.173175612385805,294.8479352450194,155.40331949279027
1974-10-27,-269.73712500000005,128.5680000000014,-54.37404651313503,-293.821902337204,-79.77540298390794,-287.9648108815053,-295.5165245514037,-44.24738347434398,298.8107214061537,154.51557758371246
1974-10-28,-271.0155,134.77724999999992,-60.040853653236084,-296.6637899211887,-85.6683330351726,-290.3019894399403,-300.0485139940936,-39.814540154932175,302.67855615786937,153.5586308315941
1974-10-29,-271.7459999999999,141.35175000000015,-66.2022656857264,-299.07100454931935,-92.01610161356588,-292.1630414475869,-304.33053968471353,-34.772523050154234,306.31063602830136,152.51829456653672
1974-10-30,-271.92862499999984,148.1088749999961,-72.68188040657418,-300.9962793934826,-98.63885820318811,-293.5162544059977,-308.2604790192638,-29.2727351467029,309.6472443735856,151.42460011472292
1974-10-31,-271.7459999999999,155.04862499999808,-79.4324309876775,-302.6160166577074,-105.50489030560293,-294.54147883106833,-311.98973498443826,-23.41729904856612,312.8673275214112,150.29245304584958
1974-11-01,-272.29387499999996,162.35362500000184,-86.34671866438721,-305.0358963942604,-112.60377344602153,-296.3495303166075,-316.5288481043578,-17.667547393037466,317.02153540912144,149.19473761279062
1974-11-02,-273.0243750000002,169.65862500000037,-93.21373951297997,-307.6321783348384,-119.67094408798854,-298.3374323180398,-321.2193642109624,-12.019918341509623,321.4441761504344,148.14298854812898
1974-11-03,-273.9375,176.78099999999804,-99.85709132943416,-310.35759565132986,-126.52655171561452,-300.473472336919,-325.9591607002577,-6.625814880666439,326.0264956521928,147.16449850263803
1974-11-04,-275.39849999999984,183.90337500000092,-106.3586426615578,-313.61221957990085,-133.2870218479063,-303.14906390348074,-331.1531661496196,-1.5380792318080125,331.1567380239165,146.26611496993382
1974-11-05,-276.1290000000001,190.66050000000203,-112.69645689807493,-316.06670103614385,-139.81464094219427,-305.0418284095742,-335.53731444423664,3.655340859658395,335.5572244807893,145.37584492005078
1974-11-06,-276.31162500000033,197.0523750000014,-118.82326721087385,-317.89744222408467,-146.0776965000321,-306.331616371093,-339.2630085707964,8.852322789736633,339.3784798764972,144.5053316678663
1974-11-07,-276.1290000000001,203.26162499999992,-124.86820897586972,-319.32811217586084,-152.22432653886816,-307.229990802377,-342.5837741199833,14.102146941119287,342.87390224197674,143.64280258000457
1974-11-08,-274.8506249999998,208.923000000001,-130.66754509746107,-319.5585684191459,-158.02168002070368,-306.95412464295913,-344.6897539370553,19.510497756418545,345.2414893837224,142.76033997275738
1974-11-09,-272.65912499999973,214.21912500000033,-136.35041095155782,-318.8124799860767,-163.61789496298195,-305.71558090717895,-345.83447361269447,25.126655618322246,346.7460626474816,141.84446830331262
1974-11-10,-269.3718750000003,218.96737499999705,-141.7876711622448,-316.8661778445157,-168.86483334825442,-303.3027965806965,-345.7644075562165,30.90134014413789,347.14250439179165,140.8929821067902
1974-11-11,-265.1715000000003,223.16775000000155,-146.9320589014206,-313.8960641984905,-173.73078267808523,-299.8956221794064,-344.6309587543141,36.73242872987845,346.5829901370137,139.9161085948483
1974-11-12,-260.7884999999995,226.8202500000034,-151.5945068566278,-310.60774786410207,-178.08889295867846,-296.2134597668819,-343.0397391537326,42.21143095955003,345.6270642503474,138.9849534791963
1974-11-13,-256.5881250000002,229.0117499999983,-154.79847035150766,-307.1176991088447,-180.9764866136673,-292.4574478826801,-340.7829417078656,46.377086691715704,343.92418863621305,138.25023707818292
1974-11-14,-253.30087500000008,230.47275000000008,-157.06049088973097,-304.3205940612711,-182.9861157128555,-289.4738385841623,-338.8746687794557,49.426517457154375,342.460248449843,137.70164731733814
1974-11-15,-250.92674999999977,231.0206249999975,-158.20416626726072,-302.1691658932671,-183.9379297403381,-287.2309193728807,-337.2127977645008,51.20832026916847,341.0788223284346,137.3651732388205
1974-11-16,-248.55262500000012,231.0206249999975,-158.81863503271467,-299.8759372409289,-184.35019222014154,-284.89286266626095,-335.24455893755885,52.535914121120754,339.3360230947787,137.0936582103111
1974-11-17,-246.17849999999981,230.83800000000184,-159.2567015941469,-297.53544176047933,-184.58260418405553,-282.52309346119483,-333.1741975066225,53.712104986389164,337.47597856180926,136.84195533317484
1974-11-18,-243.43912500000036,230.83800000000184,-159.96570401582449,-294.8894087000893,-185.05829166075176,-279.8253357227876,-330.9031527063049,55.243944046334036,335.4829203175128,136.52194028469478
1974-11-19,-239.96925000000002,231.38587499999926,-161.3929803620253,-291.679567307929,-186.2003806789129,-276.5033134161428,-328.33286377122283,57.63848248232625,333.35366218938975,136.04324061889815
1974-11-20,-235.95149999999964,231.751125000001,-162.78565498853982,-287.8932524755799,-187.25775667652368,-272.6100270633708,-325.20624327208316,60.187985743623216,330.72903454492155,135.5145519332126
1974-11-21,-231.5685000000001,231.5685000000001,-163.74365665919717,-283.61233275084334,-187.83900612334304,-268.2619021834722,-321.4704489875779,62.48752525284664,327.48731331839423,135.0
1974-11-22,-226.82025000000016,231.0206249999975,-164.44338757802453,-278.8840749618301,-188.12397953526587,-263.4906512748923,-317.22760352170303,64.68850399668581,323.7560115047318,134.4743653935427
1974-11-23,-221.15887499999974,230.29012499999922,-165.20305043338942,-273.2265393245754,-188.38766492353136,-257.788435288397,-312.12562051839444,67.24869277382274,319.2879416197561,133.84126278415454
1974-11-24,-214.9496249999993,228.64650000000174,-165.22250275296042,-266.80346293468364,-187.8472352276676,-251.38810526198813,-306.058815535041,69.35823442951,313.81931624724933,133.23144560589617
1974-11-25,-208.55775000000054,226.63762500000254,-164.9364174925891,-260.1094506845433,-186.97881699846062,-244.74449972279393,-299.63636235700744,71.26709271581554,307.99504565934905,132.62105655355253
1974-11-26,-201.9832500000016,224.44612499999727,-164.52119685629776,-253.19176940226328,-185.96226075180022,-237.88933116925824,-292.96038358828605,73.12667061942464,301.94916179396415,131.98463671001093
1974-11-27,-195.22612499999917,221.88937500000063,-163.80043864007544,-246.00315225973242,-184.61771597180763,-230.79088710293388,-285.9287566248861,74.78556515366346,295.54717833267534,131.3424615219824
1974-11-28,-187.92112499999803,219.69787500000055,-163.57428531623708,-238.3798621613475,-183.7280097189384,-223.2163164858215,-278.6471659094144,77.05363347326346,289.10466184546516,130.5424089725068
1974-11-29,-180.06825000000077,218.0542499999979,-164.01913908880888,-230.36916593522307,-183.47299250908682,-215.1973318163702,-271.2177340458699,80.08227856491179,282.7936183882592,129.54974576292676
1974-11-30,-171.85012500000045,216.95850000000303,-165.08773312969083,-222.14746578538114,-183.82095184381785,-206.91378361046876,-263.7918640209405,83.76937782462454,276.7732938431147,128.38230613325686
1974-12-01,-163.44937499999926,216.04537499999867,-166.3799962027017,-213.79663025962174,-184.38047419287997,-198.48209738711742,-256.31671361331365,87.71000267501417,270.9082912108458,127.10936897150265
1974-12-02,-155.23125000000027,214.94962499999863,-167.44859024357834,-205.57493010977976,-184.72843352760566,-190.1985491812164,-248.8908435883825,91.3971019347219,265.1416268038699,125.83587556938289
1974-12-03,-147.01312499999995,213.85387500000377,-168.51718428446028,-197.35322995993783,-185.0763928623367,-181.915000975315,-241.4649735634531,95.08420119443468,259.51173147814114,124.5064463764727
1974-12-04,-138.4297500000005,212.75812499999336,-169.6803119815507,-188.77872540204064,-185.4877771939451,-173.27175173762402,-233.73629756514003,98.97554566212678,253.8283188270675,123.04979011820495
1974-12-05,-129.11587500000013,211.47974999999244,-170.85610478707184,-179.45134519992902,-185.84616100345485,-163.87738793791198,-225.2998870160837,103.12397755912475,247.77932487815636,121.40554306797287
1974-12-06,-119.6193750000002,209.47087500000362,-171.37355560461225,-169.75849548134752,-185.51685524784745,-154.17632362852288,-216.30358306436128,106.76892011337743,241.2194899850711,119.72874012556503
1974-12-07,-110.6707500000003,207.09675000000786,-171.39640152975835,-160.5003187186187,-184.73271096510624,-144.95138586992135,-207.55724286470587,109.80468888225957,234.8128590306083,118.1196698344753
1974-12-08,-101.90474999999867,204.54000000000082,-171.19557842275609,-151.37127733179943,-183.73700366801395,-135.87458612876358,-198.86018304773427,112.5869320604491,228.5195608094908,116.48314161241615
1974-12-09,-93.32137500000051,201.43537499999638,-170.41828187556547,-142.27683766467473,-182.1700323247956,-126.88249940816428,-190.0081584054658,114.81284367457893,222.00245343977596,114.85743838570943
1974-12-10,-85.46850000000065,198.6959999999989,-169.8047224239867,-133.98254046987802,-180.83591201958643,-118.67323974803274,-181.96599091794397,116.93307084610578,216.2983238683316,113.27481545250942
1974-12-11,-78.52874999999995,196.86975000000055,-169.8368398519783,-126.80658843576973,-180.24248180161374,-111.52179515960164,-175.19145138384204,119.29969993109003,211.95391725944867,111.74640555491641
1974-12-12,-73.23262500000061,195.40875000000395,-169.79636023501666,-121.3127898941213,-179.7233401294124,-106.05243021110972,-169.98378393792564,121.05003155348359,208.68060988255414,110.54430788910867
1974-12-13,-69.76274999999961,194.3130000000039,-169.63601674498574,-117.67754704895444,-179.24677450453146,-102.44499541844695,-166.49439156687728,122.08194310928748,206.45673458757398,109.74928284312858
1974-12-14,-67.38862499999996,194.13037499999785,-170.0740833064078,-115.33705156850283,-179.47918646843507,-100.07522621337972,-164.4240301359356,123.2581339745469,205.4941100786843,109.14346085137385
1974-12-15,-66.47549999999949,194.67824999999527,-170.83962405904276,-114.59684103270703,-180.1773005083463,-99.2711111292488,-163.9733830144835,124.2229559545903,205.7148830865443,108.85315876441939
1974-12-16,-66.47549999999949,195.22612500000307,-171.36883067112842,-114.7386415170446,-180.71685205603552,-99.36624862458942,-164.27975082647689,124.67716491466038,206.23344050557552,108.80397282372553
1974-12-17,-66.47550000000079,195.5913750000048,-171.72163507918185,-114.83317517327,-181.07655308782472,-99.42967362148386,-164.4839960344716,124.97997088803683,206.57922953347128,108.77131939783192
1974-12-18,-67.20600000000039,195.7739999999901,-171.7089699707464,-115.58605081748183,-181.1295536099185,-100.18078818350274,-165.19173058521088,124.72288345872735,206.98817722758028,108.94650468951005
1974-12-19,-68.84962500000044,195.7740000000005,-171.2835685177498,-117.17367065371894,-180.8441411239109,-101.7994428265493,-166.55435746540752,123.80378002276883,207.5276606591056,109.37570785487225
1974-12-20,-70.67587500000008,195.40875000000915,-170.45809582858766,-118.84315903775753,-180.16731510766755,-103.53452298859614,-167.86414212429798,122.479748009437,207.79715802575768,109.88415760924738
1974-12-21,-72.50212499999972,195.043499999997,-169.6326231394055,-120.51264742179077,-179.49048909140373,-105.26960315063937,-169.17392678317688,121.15571599608799,208.0829762901435,110.39125041706637
1974-12-22,-74.51100000000022,195.2261249999927,-169.28909023419692,-122.50033849418843,-179.32150212438256,-107.27967132391794,-170.9414822407377,120.18377033881218,208.962027659364,110.89011052485466
1974-12-23,-76.51987499999944,195.7740000000005,-169.29836173705246,-124.5825632228117,-179.5122161891613,-109.35316449409021,-172.91328290629698,119.5146306549229,210.19693229449317,111.34845132118852
1974-12-24,-78.71137499999952,196.32187499999793,-169.2603664117859,-126.84119015545915,-179.67121775548324,-111.60650818015534,-175.03648655853902,118.74336836702818,211.51302361298076,111.84734163902067
1974-12-25,-81.26812500000005,196.86975000000572,-169.12783743030553,-129.45262149616178,-179.76679432492244,-114.21955289801046,-177.46249618416297,117.7678608711491,212.9840524689123,112.43090784827427
1974-12-26,-84.00750000000015,197.7828750000049,-169.3008460287572,-132.33498869711153,-180.19035942769457,-117.07587312865036,-180.2441540044623,116.9930367446425,214.88444731882666,113.01316792630382
1974-12-27,-86.74687500000026,198.87862499999974,-169.6502568312307,-135.264622726172,-180.79377504635625,-119.96390585773591,-183.1279344287555,116.36961560482018,216.97402564398394,113.56586612098636
1974-12-28,-88.57312499999989,199.97437500000498,-170.23600177427363,-137.3122457351045,-181.55575315726037,-121.95268600735355,-185.25469991961486,116.25680748498846,218.71202328383373,113.88962452104829
1974-12-29,-89.12099999999992,201.4353749999912,-171.50541892213312,-138.21958697207387,-182.89941978905836,-122.74593754260414,-186.52588971164153,117.1616635664909,220.26975040251685,113.86602340445495
1974-12-30,-89.12099999999992,203.62687500000166,-173.62224537045572,-138.78678890941876,-185.05762597979492,-123.12648752396302,-187.75136095960352,118.97849940675393,222.27563263494784,113.63746426327793
1974-12-31,-89.12099999999992,205.63575000000606,-175.5626696147464,-139.30672401865021,-187.03598165463166,-123.47532500687444,-188.87470960356578,120.64393226032409,224.11741190515514,113.43154874431775
1975-01-01,-88.93837500000035,207.64462500000008,-177.5503606871388,-139.65025692385336,-189.04604982790448,-123.64431197389064,-189.84665526083472,122.41148771788176,225.8900724667451,113.18642580480491
1975-01-02,-88.75574999999947,210.3839999999976,-180.24366057563913,-140.18285714150355,-191.77552006475645,-123.94014893469182,-191.22709133408992,124.7846551221945,228.33968252159193,112.87366519062681
1975-01-03,-88.02524999999858,213.8538749999986,-183.7843697645825,-140.3753180595239,-195.31952986052653,-123.82328434159774,-192.56180886326882,128.06980228525063,231.26159320145936,112.37275189240489
1975-01-04,-85.65112500000022,218.6021250000005,-188.985295834715,-139.3110269380955,-200.4079057535718,-122.30975259458657,-193.248757740234,133.33387379108828,234.78288751159337,111.39588495708574
1975-01-05,-82.18125000000052,224.81137499998863,-195.88104050571397,-137.56645721740074,-207.12536076443317,-119.97081773977997,-193.8442695290339,140.4219048143962,239.36146761947316,110.08021158943455
1975-01-06,-77.61562500000078,232.66425000000015,-204.648005981641,-135.1888757255624,-215.65174540904079,-116.83819227563205,-194.4504668336868,149.48529834189242,245.26891052924609,108.44843970553444
1975-01-07,-71.77162500000013,241.61287500000657,-214.8042524785025,-131.86007977421065,-225.47922063813164,-112.63688819090393,-194.6095788554991,160.1719680174865,252.0475104437841,106.54416546764116
1975-01-08,-64.28399999999941,251.65724999999742,-226.44431365251188,-127.22726495529156,-236.67121144858808,-107.00720445380686,-194.0187996210899,172.686159049162,259.7379528169904,104.32936392999443
1975-01-09,-54.787500000000776,262.43212500000215,-239.30991875186857,-120.84309320453899,-248.93144180554395,-99.52601503566757,-192.17107794910908,186.9293106715591,268.0900788695226,101.79217013250218
1975-01-10,-42.9168749999999,273.0243750000008,-252.613590412648,-112.11842597333228,-261.42408412640384,-89.67505641245847,-188.25299484618444,202.3486531592171,276.37685775749515,98.93326160596621
1975-01-11,-28.672124999999355,283.6166249999995,-266.5317308388814,-101.1005300897874,-274.32898892706714,-77.4860410826296,-182.36667291631784,219.09558949882734,285.06224009574805,95.7726845425114
1975-01-12,-12.601124999999179,294.20887499999816,-280.92253954623317,-88.31861216598244,-287.5510187121947,-63.498520593862544,-174.96632111957288,236.86375187840088,294.4786078478879,92.45251023796465
1975-01-13,5.113499999999761,304.6185000000012,-295.56234750256937,-73.90180757783358,-300.87861046745024,-47.86063296360635,-166.10121983864425,255.39961470725652,304.6614160416457,89.0382906701413
1975-01-14,23.923874999998745,315.02812500000414,-310.48575642757663,-58.42658976552843,-314.3964772133843,-31.14364223798697,-156.32770063758838,274.54821316009026,315.9352328184272,85.65717807954888
1975-01-15,43.46474999999992,325.6203750000028,-325.7746348690538,-42.293029965227724,-328.221044468994,-13.738961947235701,-146.05069209377316,294.25670501559483,328.5084673303033,82.39693728177406
1975-01-16,63.188250000000664,336.3952499999972,-341.28718234266455,-26.030334789012137,-342.2571747389397,3.813856360963335,-135.72440316726443,314.21872246177986,342.2784234517613,79.36156538019952
1975-01-17,82.54649999999967,347.71799999998893,-357.23440277212666,-10.262244505185166,-356.76943155967126,20.911836142034126,-126.00728802612038,334.43070366003263,357.3817737185855,76.64547880129618
1975-01-18,101.17424999999908,359.40600000000325,-373.3453602972155,4.705703306308493,-371.5145394184271,37.22698886263313,-117.10003003973279,354.53700041569476,373.37501482968116,74.2778732734348
1975-01-19,119.25412499999976,371.45925000000886,-389.66732174601276,19.049910849503803,-386.5242108136231,52.93916503866049,-108.85122622139554,374.639735332737,390.1326963227828,72.20117359001807
1975-01-20,136.60350000000085,384.06037500000156,-406.32942249442834,32.54670909226317,-401.9465837627022,67.8368016557758,-101.51440216179124,394.788188793847,407.6308229972214,70.42042454480196
1975-01-21,153.22237500000105,397.026749999996,-423.15526033845015,45.24336486269334,-417.60180774978494,81.95161121242168,-94.9874352569328,414.8309578123483,425.56707628316394,68.8971735442031
1975-01-22,170.2065000000004,409.44524999999305,-439.5464252266197,58.43462552550962,-432.7809051860814,96.52125929619328,-87.85129456671174,434.62376307878037,443.4136504324229,67.42733090579304
1975-01-23,187.19062499999973,420.76800000000554,-454.87917689064795,71.909487156993,-446.8808995270299,111.28118237064066,-80.10241825252129,453.50815042509805,460.52800122456745,66.0167483425003
1975-01-24,203.9921249999995,431.3602500000042,-469.45905291044704,85.39701389690174,-460.229779305943,125.98810492298274,-72.09645450902522,471.6848032206567,477.1629201248579,64.69033080308975
1975-01-25,220.79362499999928,441.03937499999336,-483.15691791010664,99.12087477737218,-472.67940650537753,140.8535899675586,-63.57987774554206,489.1044410827681,493.2195810600235,63.40648594423328
1975-01-26,236.49937499999902,449.80537499999366,-495.68917092097576,112.02265657424269,-484.0395061346752,154.79853440900143,-55.46110588221069,505.1543283874714,508.18975762432984,62.26543373077618
1975-01-27,251.29200000000088,458.02350000000695,-507.4558831792207,124.18422783531723,-494.7014917240723,167.93936376631416,-47.79298114033506,520.2393937121414,522.4300870128527,61.24887471448858
1975-01-28,265.7193749999997,466.2416250000099,-519.1280617812309,135.99299468833937,-505.3000523165659,180.7204920918379,-40.42766237183196,535.1202138288082,536.6451706044137,60.32041714453749
1975-01-29,279.5988749999985,474.45975000000243,-530.6584398988957,147.27255492928614,-515.80347541371,192.96206886968196,-33.5165525633866,549.6946661334775,550.7155211825154,59.489177975883536
1975-01-30,292.0173750000007,482.3126249999932,-541.4578789836128,157.235431194252,-525.6934974914938,203.82826651727163,-27.612421440447662,563.1493316328008,563.8258734186247,58.80708703372642
1975-01-31,302.4270000000011,490.5307499999961,-552.0901873671629,165.1633495587028,-535.5943831181662,212.6526834931322,-23.577968379076196,575.7834544615489,576.2660037036362,58.344915835932056
1975-02-01,310.46250000000055,498.748874999999,-562.1080269852587,170.7980392708142,-545.083006265035,219.1390437623717,-21.51175414464774,587.0899834383441,587.4839608193698,58.098454422835914
1975-02-02,316.48912499999943,506.23649999999844,-570.9003226780166,174.68137205108687,-553.5033898654143,223.77389835056454,-20.70248234779899,596.6675518244249,597.0265992194264,57.987185673704744
1975-02-03,320.87212499999964,513.7241250000083,-579.2672169177781,176.97708499512373,-561.6383609797862,226.7900982957122,-21.25583743114572,605.326016774548,605.6990979100427,58.01109740815258
1975-02-04,324.1593749999997,520.4812499999938,-586.644901372741,178.40345202745794,-568.8636550398802,228.8540451392865,-22.309120018620774,612.7661341539211,613.1721063469428,58.085059936231914
1975-02-05,326.3508749999998,526.1426249999948,-592.6805716348915,179.05500680430296,-574.8195710139478,230.02916387817356,-23.65808490225362,618.685097989202,619.1372670540441,58.189883520736714
1975-02-06,326.89875000000114,530.7082500000115,-597.2324272198945,178.4025427135819,-579.4109714066501,229.77590296469296,-25.75694104210686,622.7765404684022,623.3089437587415,58.36830283121401
1975-02-07,326.3508749999998,533.8128750000003,-600.0894642039905,177.06980002360393,-582.3732926814951,228.6972389434228,-27.947234270103138,625.0440234300969,625.6685057832394,58.56012810566301
1975-02-08,325.2551249999998,535.4564999999926,-601.3934830715464,175.58598534644304,-583.8016723338536,227.33272336204323,-29.774755626193155,625.7939146863032,626.5018433580284,58.7240313920629
1975-02-09,323.97675000000015,535.8217499999944,-601.4154196828173,174.25663626203692,-583.9393858765183,226.01034475389346,-31.038821741001584,625.3818624317062,626.1516448222579,58.84136061568762
1975-02-10,322.6983749999999,535.0912500000012,-600.3789430699367,173.21088814630005,-582.9979963238245,224.8782411364207,-31.69015223183527,624.0613922569858,624.8654951701241,58.90701156447278
1975-02-11,321.4200000000003,533.0823750000072,-598.1076510288732,172.49600782734692,-580.7976531598731,223.96812500807374,-31.6266244946936,621.6811011754501,622.4850479615142,58.912282981134695
1975-02-12,319.9589999999998,529.4298750000002,-594.2014723234506,172.03012675737688,-576.9469428544177,223.16357084985208,-30.795396308266106,617.8360606097159,618.603066775065,58.853487057232826
1975-02-13,319.2285000000002,524.1337499999904,-588.8967410942388,172.69525595651925,-571.6044278997007,223.36383124122506,-28.439452739117712,613.0368835797746,613.6961977243321,58.65610964898252
1975-02-14,319.95900000000046,518.2897499999937,-583.440937877856,174.9134032722019,-565.9760613848863,225.09803325508568,-24.565917464484812,608.6004784217512,609.0960734039058,58.31146665230574
1975-02-15,322.1504999999999,511.71525000000383,-577.6576604702705,178.7318355325378,-559.8819927940744,228.39788938988085,-19.072667880368158,604.3754421489523,604.6763115360287,57.80752021303795
1975-02-16,325.62037499999957,504.2276250000044,-571.3232398393283,184.02141736161784,-553.110659112909,233.115261628167,-12.008984369449195,600.1082491706807,600.2283952199241,57.146413663629005
1975-02-17,330.55124999999975,496.0095000000015,-564.6613450171736,190.91128413535506,-545.8736233557361,239.39828798739086,-3.325586549039542,596.0524250776258,596.0617023151326,56.31967002992809
1975-02-18,336.7605000000002,486.330375000002,-556.9191003595969,199.41410096216867,-537.4197709605407,247.19396794544264,7.2346130101542485,591.5002353190454,591.5444767791283,55.29925281658109
1975-02-19,344.06550000000004,475.37287500000156,-548.2256412425078,209.3061988099211,-527.897239944766,256.29073848798214,19.41808871744962,586.5009602776269,586.8223228337664,54.103723010108524
1975-02-20,352.6488749999995,463.502250000002,-538.9810389020723,220.66944622641455,-517.6974438386477,266.80502513401024,33.17199835154105,581.4595285307439,582.4049834898648,52.73484140932567
1975-02-21,362.3280000000003,450.9011250000093,-529.3144287142106,233.2801741795111,-506.96852065963947,278.5252648691872,48.2428163217422,576.4252204610941,578.4404931453834,51.21588770058355
1975-02-22,373.1028750000005,437.56950000000273,-519.2258106789023,247.1383826692143,-495.71047040772066,291.45145769351484,64.63054262806327,571.3980360686589,575.041583421163,49.546730635835786
1975-02-23,384.2429999999999,423.5073749999927,-508.52611748371004,261.5384628794171,-483.79644308911566,304.8642015434157,81.72956532374664,565.9694849374619,571.8401697400982,47.78293100721794
1975-02-24,395.74837499999995,409.0799999999913,-497.5681535366979,276.38588115389416,-471.58613973562444,318.70007142199626,99.33563920079425,560.4423730408892,569.1776723617446,45.9489923805877
1975-02-25,407.436375,394.83524999999594,-486.83385862182945,291.36243480428374,-459.58739939647944,332.6840793180232,116.99099346052992,555.1687867350056,567.3616785752276,44.10014028509528
1975-02-26,418.5765000000003,380.95575000000235,-476.3105676306793,305.71524818637124,-447.8532225937847,346.06511066947564,133.98789355220856,549.8916385905105,565.9801849979508,42.3060229640119
1975-02-27,429.16874999999993,366.89362500000266,-465.46907395116153,319.58612178449357,-435.8440577798507,358.93830297169336,150.63270728782277,544.1567196473329,564.6208887760043,40.526921130715266
1975-02-28,439.03049999999996,352.83150000000296,-454.43851295919643,332.751386566512,-423.708042972131,371.0920932103361,166.6719090766859,538.0133102881703,563.2387125566761,38.787467263959
1975-03-01,448.89225000000005,338.58674999999727,-443.23154976319955,345.96391817664386,-411.3921776485116,383.27759594742633,182.81323346954872,531.7184979423148,562.2679426978059,37.026219379544386
1975-03-02,459.4844999999997,324.1593750000062,-432.037251675638,359.92932543098755,-399.0233118027984,396.2142132465354,199.66229241315085,525.6807730257688,562.3213548680544,35.20239087946703
1975-03-03,470.4420000000001,309.18412499999704,-420.40828063220476,374.38933757772435,-386.1783194062788,409.6056690727754,217.12052514212849,519.3930843571372,562.9480424657447,33.31373751366118
