s,n,ds_dt,dn_dt
14765.83543936897,11.651344026164583,0.0,0.07428434682085161
14765.83543936897,11.725151252769926,0.0,0.07333152985850155
14765.83543936897,11.798007085881586,0.0,0.07238157015040159
14765.83543936897,11.86991439307073,0.0,0.0714344882211666
14765.83543936897,11.94087606232392,0.0,0.07049030437702264
14765.83543936897,12.010895001824775,0.0,0.06954903870570561
14765.83543936897,12.07997413973533,0.0,0.06861071107631389
14765.83543936897,12.148116423977402,0.0,0.06767534113939089
14765.83543936897,12.215324822014113,0.0,0.06674294832686911
14765.83543936897,12.28160232063114,0.0,0.0658135518519698
14765.83543936897,12.346951925718052,0.0,0.06488717070929972
14765.83543936897,12.41137666204974,0.0,0.06396382367491249
14765.83543936897,12.474879573067877,0.0,0.06304352930635027
14765.83543936897,12.53746372066244,0.0,0.06212630594279833
14765.83543936897,12.599132184953474,0.0,0.061212171705069984
14765.83543936897,12.65988806407258,0.0,0.06030114449568469
14765.83543936897,12.719734473944843,0.0,0.059393241999112334
14765.83543936897,12.778674548070805,0.0,0.058488481681868265
14765.83543936897,12.83671143730858,0.0,0.0575868807927149
14765.83543936897,12.893848309656235,0.0,0.056688456362904205
14765.83543936897,12.950088350034388,0.0,0.055793225206326014
14765.83543936897,13.005434760068887,0.0,0.05490120391973363
14765.83543936897,13.059890757873855,0.0,0.054012408882933016
14765.83543936897,13.113459577834753,0.0,0.05312685625912472
14765.83543936897,13.166144470392105,253.42230126160484,0.042912080042738054
15272.68004189218,13.19928373792023,253.42230126160484,0.045504182324663134
15272.68004189218,13.257152835041431,0.0,0.057425008326844384
15272.68004189218,13.314133754573918,0.0,0.0565383634698442
15272.68004189218,13.37022956198112,0.0,0.055654792655150054
15272.68004189218,13.425443339884218,0.0,0.054774312933680847
15272.68004189218,13.479778187848481,0.0,0.0538969411428889
15272.68004189218,13.533237222169996,0.0,0.053022693906905616
15272.68004189218,13.585823575662292,0.0,0.05215158763668004
15272.68004189218,13.637540397443356,0.0,0.05128363853021334
15272.68004189218,13.68839085272272,0.0,0.050418862572842116
15272.68004189218,13.73837812258904,0.0,0.049557275537354784
15272.68004189218,13.787505403797429,0.0,0.048698892984401
15272.68004189218,13.835775908557842,0.0,0.04784373026272082
15272.68004189218,13.88319286432287,0.0,0.04699180250943158
15272.68004189218,13.929759513576705,0.0,0.046143124650416034
15272.68004189218,13.975479113623702,0.0,0.045297711400593244
15272.68004189218,14.020354936377892,0.0,0.04445557726423388
15272.68004189218,14.06439026815217,0.0,0.04361673653533771
15272.68004189218,14.107588409448567,0.0,0.04278120329815138
15272.68004189218,14.149952674748473,0.0,0.04194899142744024
15272.68004189218,14.191486392303448,0.0,0.04112011458894571
15272.68004189218,14.232192903926364,0.0,0.04029458623976723
15272.68004189218,14.272075564782982,0.0,0.03947241962882675
15272.68004189218,14.311137743184018,0.0,0.03865362779737769
15272.68004189218,14.349382820377738,0.0,0.03783822357944455
15272.68004189218,14.386814190342907,0.0,0.03702621960231589
15272.68004189218,14.42343525958237,0.0,0.03621762828712072
15272.68004189218,14.459249446917148,0.0,0.03541246184934366
15272.68004189218,14.494260183281057,0.0,0.03461073229922995
15272.68004189218,14.528470911515608,0.0,0.03381245144242229
15272.68004189218,14.561885086165901,0.0,0.03301763088060561
15272.68004189218,14.59450617327682,0.0,0.03222628201202404
15272.68004189218,14.62633765018995,12699.06507319809,-3.2624510822109594
40670.81018828836,8.0696040088549,24256.074758040795,-7.002543918847415
63784.82955797377,0.6212498124951186,11557.009684842706,-3.720453754059945
63784.82955797377,0.62869650073501,0.0,0.007666360142597417
63784.82955797377,0.6365825327803134,-267.24757385686826,0.00805775171563805
63250.33441026003,0.6448120041662861,-267.24757385686826,0.007937750406325494
63250.33441026003,0.6524580335929644,0.0,0.007869365345109014
63250.33441026003,0.6605507348565042,0.0,0.008314423065419962
63250.33441026003,0.6690868797238043,0.0,0.008756253644231549
63250.33441026003,0.6780632421449673,0.0,0.00919485932109071
63250.33441026003,0.6874765983659857,0.0,0.009630242447648374
