date,filtered_drift_mas_per_year,direction_deg,parallel_mas_per_year
1982-04-16,2.362928706500802,37.769038404330985,-0.914494457835859
1982-04-17,2.3693266908920325,37.570253906419964,-0.9093854229656347
1982-04-18,2.375724633582211,37.37303442322256,-0.9042844390437142
1982-04-19,2.382122047444754,37.177366806588836,-0.8991915591215554
1982-04-20,2.3885184509153174,36.983237970215924,-0.8941068361650769
1982-04-21,2.394913367943036,36.79063489209204,-0.8890303230607427
1982-04-22,2.4013063279416436,36.599544616818186,-0.8839620726216335
1982-04-23,2.4076968657405153,36.40995425781109,-0.8789021375934853
1982-04-24,2.4140845215356737,36.221850999391116,-0.8738505706607063
1982-04-25,2.420468840840784,36.03522209875887,-0.868807424452366
1982-04-26,2.4268493744381976,35.850054887864026,-0.8637727515481599
1982-04-27,2.4332256783300386,35.66633677516967,-0.858746604484335
1982-04-28,2.4395973136894127,35.48405524731563,-0.853729035759585
1982-04-29,2.4459638468117157,35.303197870684606,-0.8487200978409196
1982-04-30,2.4523248490661196,35.12375229287308,-0.8437198431694747
1982-05-01,2.458679896847216,34.9457062440719,-0.8387283241663078
1982-05-02,2.465028571526887,34.76904753835816,-0.8337455932381386
1982-05-03,2.4713704594063923,34.59376407490214,-0.8287717027830461
1982-05-04,2.4777051516687125,34.419843839092266,-0.8238067051961298
1982-05-05,2.4840322443311615,34.2472749035806,-0.8188506528751143
1982-05-06,2.4903513381983013,34.07604542925199,-0.8139035982259113
1982-05-07,2.4966620388151624,33.9061436661195,-0.8089655936681306
1982-05-08,2.502963956420787,33.73755795414879,-0.8040366916405347
1982-05-09,2.5092567059021347,33.5702767240141,-0.7991169446064447
1982-05-10,2.5155399067483364,33.40428849778814,-0.7942064050590856
1982-05-11,2.5218131830053276,33.23958188956882,-0.7893051255268799
1982-05-12,2.5280761632308715,33.07614560604452,-0.7844131585786696
1982-05-13,2.5343284804499873,32.91396844700097,-0.779530556828893
1982-05-14,2.5405697721107834,32.75303930577142,-0.7746573729426871
1982-05-15,2.5467996800407273,32.59334716963252,-0.7697936596409254
1982-05-16,2.553017850403334,32.43488112014816,-0.7649394697051979
1982-05-17,2.559223933655307,32.27763033346304,-0.760094855982711
1982-05-18,2.565417584504138,32.1215840805482,-0.7552598713911277
1982-05-19,2.571598461866144,31.966731727400575,-0.7504345689233323
1982-05-20,2.577766228824991,31.813062735197803,-0.745619001652116
1982-05-21,2.5839205525906768,31.660566660411266,-0.7408132227348031
1982-05-22,2.5900611044590045,31.50923315487779,-0.7360172854177821
1982-05-23,2.5961875597715163,31.35905196583286,-0.7312312430409713
1982-05-24,2.602299597875941,31.21001293590636,-0.7264551490422028
1982-05-25,2.6083969020871103,31.062106003082686,-0.7216890569615244
1982-05-26,2.6144791596483814,30.915321200626636,-0.7169330204454145
1982-05-27,2.620546061693549,30.769648656976848,-0.7121870932509211
1982-05-28,2.626597303209262,30.62507859560799,-0.7074513292497123
1982-05-29,2.632632582997933,30.481601334863193,-0.7027257824320343
1982-05-30,2.6386516036411596,30.339207287758118,-0.698010506910589
1982-05-31,2.6446540714636373,30.197886961758094,-0.6933055569243216
1982-06-01,2.650639696497585,30.057630958529163,-0.6886109868421066
1982-06-02,2.656608192447667,29.918429973664953,-0.6839268511663573
1982-06-03,2.662559276656418,29.780274796389897,-0.6792532045365293
1982-06-04,2.6684926700701785,29.643156309240243,-0.6745901017325298
1982-06-05,2.6744080972055198,29.5070654877242,-0.669937597678042
1982-06-06,2.680305286116177,29.371993399961784,-0.6652957474437394
1982-06-07,2.686183968360479,29.237931206305635,-0.6606646062504026
1982-06-08,2.6920438789692724,29.104870158944063,-0.6560442294719453
1982-06-09,2.697884756414339,28.972801601486868,-0.6514346726383349
1982-06-10,2.703706342577314,28.841716968534875,-0.6468359914384019
1982-06-11,2.7095083827190845,28.711607785234527,-0.6422482417225605
1982-06-12,2.71529062544967,28.582465666817825,-0.6376714795054147
1982-06-13,2.7210528226986077,28.454282318128904,-0.6331057609682665
1982-06-14,2.7267947296857926,28.32704953313762,-0.6285511424615092
1982-06-15,2.732516104892813,28.20075919444127,-0.6240076805069197
1982-06-16,2.7382167100347448,28.075403272755125,-0.6194754317998441
1982-06-17,2.7438963100324285,27.950973826392076,-0.6149544532112645
1982-06-18,2.749554672985206,27.827463000732756,-0.6104448017897676
1982-06-19,2.755191570144114,27.70486302768621,-0.6059465347633941
1982-06-20,2.760806775885539,27.583166225141987,-0.6014597095413765
1982-06-21,2.7664000676853293,27.462364996414347,-0.5969843837157718
1982-06-22,2.7719712260933442,27.34245182967891,-0.5925206150629719
1982-06-23,2.7775200347084628,27.223419297402504,-0.5880684615451045
1982-06-24,2.783046280154013,27.10526005576668,-0.5836279813113169
1982-06-25,2.788549752053648,26.98796684408538,-0.5791992326989449
1982-06-26,2.7940302430076516,26.871532484217376,-0.5747822742345694
1982-06-27,2.7994875485696595,26.755949879973677,-0.5703771646349481
1982-06-28,2.8049214672238056,26.64121201652081,-0.5659839628078396
1982-06-29,2.8103318003622872,26.5273119597797,-0.561602727852695
1982-06-30,2.8157183522633247,26.41424285582157,-0.5572335190612525
1982-07-01,2.8210809300695456,26.30199793026006,-0.5528763959179879
1982-07-02,2.826419343766744,26.190570487641107,-0.5485314181004665
1982-07-03,2.8317334061630564,26.07995391083001,-0.544198645479562
1982-07-04,2.837022932868508,25.970141660396703,-0.5398781381195634
1982-07-05,2.8422877422749475,25.861127273999077,-0.5355699562781524
1982-07-06,2.8475276555363647,25.752904365765055,-0.5312741604062688
1982-07-07,2.8527424965495674,25.645466625673357,-0.5269908111478456
1982-07-08,2.8579320919352353,25.538807818933655,-0.5227199693394311
1982-07-09,2.8630962710193346,25.432921785365952,-0.518461696009681
1982-07-10,2.8682348658148795,25.327802438779845,-0.5142160523787349
1982-07-11,2.8733477110040453,25.2234437663536,-0.5099830998574645
1982-07-12,2.878434643920634,25.119839828013557,-0.5057629000466055
1982-07-13,2.8834955045328727,25.01698475581373,-0.5015555147357563
1982-07-14,2.8885301354265387,24.91487275331636,-0.49736100590227006
1982-07-15,2.8935383817884306,24.81349809497302,-0.4931794357100088
1982-07-16,2.8985200913901354,24.71285512550688,-0.48901086650798037
1982-07-17,2.9034751145721422,24.612938259296136,-0.48485536082885416
1982-07-18,2.908403304228235,24.513741979758894,-0.4807129813873507
1982-07-19,2.913304515790221,24.415260838739542,-0.4765837910785115
1982-07-20,2.918178607212938,24.31748945589687,-0.472467852975844
1982-07-21,2.923025438959564,24.220422518093986,-0.46836523032934246
1982-07-22,2.927844873987218,24.12405477879029,-0.46427598656338953
1982-07-23,2.9326367777328426,24.028381057435546,-0.4602001852745338
1982-07-24,2.9374010180993615,23.933396238866212,-0.45613789022914547
1982-07-25,2.942137465442117,23.83909527270418,-0.45208916536095306
1982-07-26,2.9468459925555672,23.745473172757773,-0.4480540747684463
1982-07-27,2.951526474660252,23.65252501642572,-0.4440326827121802
1982-07-28,2.956178789390011,23.560245944103407,-0.44002505361193406
1982-07-29,2.96080281677946,23.468631158592046,-0.43603125204376364
1982-07-30,2.965398439251708,23.377675924510903,-0.4320513427369378
1982-07-31,2.9699655416063084,23.287375567711944,-0.4280853905707328
1982-08-01,2.9745040110074705,23.197725474698068,-0.424133460571138
1982-08-02,2.979013736972475,23.10872109204389,-0.4201956179074148
1982-08-03,2.9834946113603245,23.020357925820036,-0.4162719278885562
