phi,theta1,theta2,state
187.13103343094724,83.77455181674793,105.82199591366077,1
187.54751467490502,82.59547728368744,106.66938987942265,1
187.9601593715829,81.43583489293587,107.5020938875474,1
188.36899356859666,80.29556988693645,108.32017233628659,1
188.7740443445612,79.17461296046798,109.12369961308607,1
189.17533974223957,78.07288111385492,109.91275946888044,1
189.57290870370667,76.99027848423299,110.68744441003776,1
189.9667810075487,75.92669715387734,111.44785510856471,1
190.35698720811172,74.88201793477253,112.1940998310582,1
190.74355857680567,73.85611112876802,112.9262938867752,1
191.1265270454627,72.8488372628122,113.64455909508558,1
191.50592515174358,71.86004779889811,114.34902327247445,1
191.88178598657976,70.88958581848476,115.03981973917126,1
192.2541431436334,69.93728668127233,115.71708684540013,1
192.62303067075388,69.00297865832056,116.38096751717251,1
192.988483023404,68.08648353959717,117.03160882147449,1
193.35053502002683,67.18761721612884,117.6691615506428,1
193.7092217993193,66.30619023701001,118.2937798256686,1
194.06457877937746,65.4420083415942,118.90562071812079,1
194.41664161867408,64.59487296725348,119.50484389034028,1
194.7654461788287,63.76458173315052,120.09161125351864,1
195.1110284891274,62.95092890051092,120.66608664324554,1
195.45342471274813,62.15370580992908,121.22843551208194,1
195.79267111464705,61.37270129627291,121.77882463869474,1
196.12880403105905,60.60770208178184,122.31742185307101,1
196.46185984056604,59.858493147978834,122.8443957773161,1
196.79187493668536,59.12485808703315,123.3599155815289,1
197.11888570193068,58.40657943322691,123.86415075424134,1
197.44292848329758,57.70343897518825,124.3572708869032,1
197.76403956912608,57.01521804955928,124.83944547189316,1
198.08225516729226,56.34169781677298,125.31084371353631,1
198.39761138468202,55.68265951961047,125.77163435161089,1
198.71014420790007,55.03788472520864,126.22198549683219,1
199.01988948516774,54.40715555118379,126.6620644778069,1
199.32688290936434,53.79025487652871,127.09203769895853,1
199.6311600021669,53.186966537931596,127.51207050893413,1
199.93275609924447,52.5970755121557,127.92232707901076,1
200.23170633646384,52.020368085104565,128.3229702910325,1
200.52804563706437,51.45663200818569,128.7141616344195,1
200.82180869976085,50.90565664257167,129.09606111180176,1
201.11302998773402,50.367233091939056,129.46882715284528,1
201.4017437184698,49.84115432425472,129.83261653584836,1
201.687983854409,49.32721528315807,130.18758431670165,1
201.9717840943707,48.82521298947256,130.5338837648176,1
202.25317786571313,48.334946633363415,130.87166630564886,1
202.53219831719773,47.856217657639206,131.20108146942968,1
202.80887831252232,47.388829832678596,131.5222768457869,1
203.08325042449113,46.93258932344588,131.83539804388178,1
203.35534692979002,46.48730474904045,132.14058865775675,1
203.62519980433694,46.05278723521019,132.43799023657493,1
203.89284071917797,45.62885046023746,132.72774225945375,1
204.15830103690095,45.21531069459502,133.0099821146053,1
204.42161180853975,44.81198683474702,133.2848450825116,1
204.6828037709428,44.41870043145775,133.5524643228721,1
204.94190734458107,44.035275712952455,133.8129708650756,1
205.19895263177133,43.66153960326062,134.06649360195848,1
205.45396941529168,43.29732173605527,134.31315928662366,1
205.70698715736708,42.94245446428852,134.55309253210575,1
205.95803499900396,42.59677286590812,134.78641581367805,1
206.20714175965327,42.26011474592627,135.0132494736074,1
206.45433593718275,41.93232063509896,135.23371172817377,1
206.6996457081399,41.61323378546001,135.4479186767798,1
206.94309892828775,41.30270016294236,135.65598431298628,1
207.18472313339652,41.0005684373067,135.85802053731646,1
207.42454554027518,40.70668996958591,136.05413717168307,1
207.66259304802713,40.420918797242734,136.24444197529812,1
207.89889223951576,40.14311161722742,136.42904066193393,1
208.1334693830254,39.8731277671107,136.6080369184126,1
208.36635043410485,39.61082920446012,136.78153242420632,1
208.59756103758014,39.35608048461546,136.94962687203903,1
208.82712652972526,39.108748737011695,137.1124179893867,1
209.05507194057873,38.86870364018881,137.2700015607787,1
209.28142199639547,38.635817395619824,137.42247145080938,1
209.50620112222344,38.40996470047986,137.56991962777505,1
209.7294334445956,38.1910227194727,137.71243618785562,1
209.95114279432735,37.978871055822935,137.85010937976676,1
210.17135270941122,37.773391721536086,137.9830256298123,1
210.390086438,37.57446910702208,138.11126956727128,1
210.60736694147084,37.381989950171715,138.2349240500597,1
210.8232168975625,37.195843304968776,138.3540701906087,1
211.03765870357893,37.015920509717546,138.46878738190748,1
211.25071447965252,36.842115154957014,138.57915332366116,1
211.46240607206053,36.674323051130614,138.68524404851817,1
211.67275505658912,36.5124421960744,138.78713394832468,1
211.88178274193916,36.35637274238297,138.8848958003669,1
212.08951017316852,36.20601696470692,138.97860079356508,1
212.29595813516622,36.06127922703331,139.06831855458563,1
212.5011471561534,35.9220659499959,139.15411717384058,1
212.70509751120713,35.78828557825847,139.23606323134595,1
212.9078292258027,35.659848548011155,139.31422182241312,1
213.10936207937056,35.53666725461767,139.38865658314927,1
213.30971560886468,35.41865602044584,139.45942971574493,1
213.50890911233844,35.30573106291473,139.5266020135292,1
213.70696165252542,35.1978104627853,139.59023288577436,1
213.90389206042178,35.094814132721694,139.65038038223312,1
214.0997189388678,34.99666378614677,139.70710121739484,1
214.29446066612593,34.90328290641378,139.7604507944461,1
214.48813539945294,34.81459671631376,139.810483228925,1
214.6807610786641,34.73053214793606,139.85725137205776,1
214.8723554296873,34.651017812899454,139.90080683376857,1
215.06293596810545,34.575983972965844,139.9412000053549,1
215.2525200026851,34.505362511051885,139.97848008182027,1
215.44112463889,34.439086902647944,140.01269508385914,1
215.62876678237805,34.37709218765542,140.04389187948823,1
215.8154631424804,34.319314942650635,140.07211620531987,1
216.00123023566132,34.26569325358349,140.09741268747428,1
216.18608438895797,34.2161666889163,140.11982486212707,1
216.37004174339899,34.17067627320938,140.1393951956908,1
216.55311825740108,34.12916446115673,140.156165104628,1
216.73532971014274,34.09157511207667,140.17017497489553,1
216.91669170491446,34.05785346485868,140.18146418101952,1
217.0972196724448,34.02794611337026,140.19007110480072,1
217.27692887420196,34.001800982323346,140.19603315365111,1
217.45583440567003,33.97936730360243,140.19938677856268,1
217.6339511996,33.96059559305354,140.2001674917093,1
217.81129402923483,33.94543762773429,140.19840988368384,1
217.9878775115086,33.933846423623436,140.19414764037214,1
218.1637161102194,33.92577621378899,140.18741355946605,1
218.33882413917595,33.92118242701338,140.17823956661854,1
218.51321576531768,33.92002166687229,140.16665673124297,1
218.68690501180856,33.9222516912663,140.1526952819596,1
218.8599057611044,33.92783139240089,140.13638462169308,1
219.0322317579938,33.936720777213054,140.11775334242327,1
219.2038966126131,33.948880948239946,140.0968292395936,1
219.37491380343496,33.9642740849273,140.07363932617997,1
219.54529668023125,33.98286342537256,140.04820984642447,1
219.71505846701027,34.00461324849937,140.02056628923677,1
219.88421226492855,34.029488856659896,139.99073340126824,1
220.05277105517763,34.05745655865928,139.95873519966148,1
220.22074770184597,34.088483653199376,139.92459498448,1
220.38815495475646,34.1225384127365,139.888335350822,1
220.55500545228003,34.15959006774881,139.84997820062162,1
220.7213117241254,34.19960879140899,139.80954475414276,1
220.88708619410585,34.24256568465728,139.76705556116846,1
221.052341182883,34.28843276167049,139.72253051189054,1
221.21708891068846,34.33718293572235,139.67598884750333,1
221.3813415000237,34.38879000542988,139.62744917050577,1
221.5451109783384,34.443228641382234,139.57692945471516,1
221.70840928068841,34.50047437314652,139.5244470549975,1
221.87124825237305,34.56050357664583,139.47001871671762,1
222.0336396515531,34.62329346190597,139.41366058491326,1
222.1955951518496,34.68882206116484,139.35538821319705,1
222.3571263449241,34.75706821734144,139.29521657238982,1
222.51824474304098,34.828011572858486,139.23316005888952,1
222.6789617816127,34.901632558815834,139.1692325027788,1
222.83928882172822,34.977912384509295,139.1034471756754,1
222.99923715266544,35.05683302729091,139.03581679832854,1
223.1588179943884,35.138377222766394,138.96635354796493,1
223.3180425000296,35.22252845532631,138.8950690653879,1
223.4769217583587,35.30927094900551,138.82197446183278,1
223.6354667962374,35.39858965866898,138.74708032558175,1
223.79368858106204,35.490470261518,138.67039672834164,1
223.9515980231942,35.58489914891504,138.5919332313874,1
224.1092059783801,35.681863418522084,138.51169889147462,1
224.26652325015948,35.78135086674973,138.42970226652352,1
224.42356059226492,35.88334998151379,138.34595142107787,1
224.5803287110119,35.98784993529517,138.26045393154106,1
224.73683826768092,36.094840578501135,138.17321689119208,1
224.89309988089195,36.204312433123675,138.08424691498448,1
225.04912412897227,36.31625668669261,137.99355014412996,1
225.20492155231844,36.43066518652074,137.90113225046963,1
225.36050265575304,36.54753043423801,137.8069984406349,1
225.51587791087726,36.666845580611835,137.7111534600008,1
225.6710577584199,36.78860442065195,137.61360159643243,1
225.82605261058362,36.912801388996456,137.51434668382856,1
225.98087285338957,37.03943155557744,137.41339210546255,1
226.13552884902083,37.16849062156393,137.3107407971235,1
226.2900309381658,37.299974915580094,137.20639525005868,1
226.44438944236228,37.433881390196575,137.10035751371979,1
226.59861466634314,37.57020761869421,136.99262919831332,1
226.75271690038448,37.70895179209708,136.88321147715786,1
226.90670642265732,37.850112716474484,136.77210508884852,1
