date,vx,vy,zach_75W_parallel,zach_75W_perp,adhikari_100W_parallel,adhikari_100W_perp,observed_326_parallel,observed_326_perp,v_mag,direction_deg
1973-02-19,-51.805895024262256,37.22471592853037,-22.54796221078056,-59.67511738879008,-27.663189586726308,-57.4828511567885,-63.76483043590435,1.891199276921899,63.79286978357898,144.30116413163444
1973-02-20,-51.776162810506435,37.23389508151301,-22.564523854883017,-59.6487740152604,-27.677392232486397,-57.455164585355504,-63.7453142307933,1.9154351825654707,63.77408547616491,144.27887992709248
1973-02-21,-51.74617747717814,37.24289646684203,-22.58097930078381,-59.62214013734417,-27.69146376503547,-57.42719787077601,-63.72548877363596,1.939665254813658,63.75500153509161,144.25657937927497
1973-02-22,-51.71593940411666,37.251720022880086,-22.597328390636186,-59.595216105985045,-27.705404057714162,-57.39895137641547,-63.70535434486618,1.9638892301633604,63.73561824532113,144.2342624001443
1973-02-23,-51.68544897434304,37.26036569035668,-22.613570968056102,-59.56800227581262,-27.719212985641548,-57.37042546918375,-63.68491122887917,1.9881068452944568,63.71593589564959,144.21192890142868
1973-02-24,-51.654706574060114,37.26883341237339,-22.62970687812727,-59.540499005143786,-27.732890425720193,-57.34162051953612,-63.664159714034405,2.012317837074132,63.695954778710146,144.1895787946204
1973-02-25,-51.62371259263954,37.27712313441943,-22.6457359674195,-59.512706655974256,-27.74643625665378,-57.312536901463076,-63.643100092653576,2.036521942577025,63.67567519097162,144.16721199096128
1973-02-26,-51.5924674226088,37.285234804356094,-22.661658083977073,-59.48462559396195,-27.75985035893401,-57.283174992474954,-63.62173266100109,2.0607188990796104,63.65509743271875,144.14482840144984
1973-02-27,-51.56097145964861,37.29316837244266,-22.677473077344448,-59.45625618843128,-27.77313261486661,-57.25353517360381,-63.60005771929651,2.0849084440831085,63.63422180806532,144.12242793682412
1973-02-28,-51.52922510258255,37.30092379132607,-22.693180798558952,-59.42759881236036,-27.78628290856294,-57.22361782939141,-63.57807557170004,2.109090315310752,63.613048624939665,144.10001050756665
1973-03-01,-51.49722875336667,37.3085010160409,-22.708781100153416,-59.398653842371,-27.799301125941753,-57.193423347879026,-63.55578652630402,2.133264250713534,63.591578195076266,144.07757602390188
1973-03-02,-51.464982817076525,37.31590000400416,-22.72427383615459,-59.369421658714856,-27.812187154726363,-57.16295212059375,-63.53319089511919,2.1574299884731793,63.56981083400217,144.05512439579616
1973-03-03,-51.432487701907164,37.32312071501532,-22.73965886208307,-59.3399026452734,-27.82494088444465,-57.132204542548486,-63.51028899407474,2.1815872670021577,63.547746861037,144.03265553296046
1973-03-04,-51.399743819160165,37.33016311127706,-22.754936034976772,-59.31009718955079,-27.83756220645175,-57.10118101223278,-63.48708114301913,2.2057358249681656,63.52538659929465,144.01016934483152
1973-03-05,-51.36675158322285,37.33702715738485,-22.770105213386216,-59.280005682651066,-27.850051013923412,-57.069881931590544,-63.46356766569707,2.229875401297054,63.50273037566039,143.98766574057117
1973-03-06,-51.33351141156574,37.34371282032186,-22.78516625737028,-59.249628519274424,-27.862407201851394,-57.03830770601667,-63.43974888974452,2.254005735170079,63.47977852078582,143.96514462907157
1973-03-07,-51.30002372472691,37.350220069443274,-22.800119028485064,-59.218966097697965,-27.874630667030786,-57.00645874433891,-63.41562514666699,2.2781265660196297,63.45653136906702,143.94260591896125
1973-03-08,-51.26628894630428,37.35654887649712,-22.814963389806067,-59.18801881977372,-27.88672130808182,-56.974335458813854,-63.391196771844754,2.3022376335508135,63.432989258650565,143.92004951858877
1973-03-09,-51.23230750295815,37.362699215665785,-22.829699205967565,-59.1567870909418,-27.898679025490328,-56.94193826513671,-63.36646410455822,2.3263386777744373,63.409152531460116,143.89747533599632
1973-03-10,-51.19807982438787,37.368671063524474,-22.84432634312858,-59.12527132019713,-27.91050372157087,-56.909267582411054,-63.3414274879453,2.350429438985657,63.38502153315311,143.87488327894084
1973-03-11,-51.163606343316275,37.37446439903602,-22.858844668971855,-59.09347192007304,-27.92219530046436,-56.87632383313262,-63.31608726898567,2.3745096577683142,63.36059661310525,143.85227325489205
1973-03-12,-51.12888749548447,37.38007920358726,-22.873254052740343,-59.061389306645694,-27.933753668174752,-56.84310744319049,-63.290443798516705,2.398579075028067,63.335878124427744,143.82964517100606
1973-03-13,-51.09392371964148,37.385515460988955,-22.887554365239858,-59.02902389952401,-27.945178732570806,-56.80961884185687,-63.26449743122495,2.4226374319980977,63.31086642395906,143.80699893412248
1973-03-14,-51.058715457533836,37.39077315745511,-22.901745478821724,-58.99637612183429,-27.95647040336747,-56.77585846177325,-63.23824852562582,2.446684470227762,63.285561872244365,143.7843344507769
1973-03-15,-51.02326315389781,37.395852281618495,-22.91582726739983,-58.96344640021673,-27.96762859214258,-56.741826738945456,-63.21169744406593,2.470719931599838,63.25996483353857,143.7616516271882
1973-03-16,-50.98756725645683,37.40075282453586,-22.9297996064563,-58.93023516482428,-27.97865321234238,-56.707524112742036,-63.18484455272384,2.494743558336264,63.23407567580738,143.73895036925592
1973-03-17,-50.951628215900676,37.405474779677526,-22.943662373036858,-58.89674284929983,-27.989544179274937,-56.67295102587189,-63.15769022158693,2.5187550930011753,63.207894770704534,143.71623058255943
1973-03-18,-50.91544648586736,37.410018142942995,-22.957415445770565,-58.862969890762756,-28.000301410128642,-56.638107924369216,-63.13023482444521,2.5427542785239368,63.18142249356647,143.69349217233992
1973-03-19,-50.87902252294052,37.41438291268168,-22.97105870489055,-58.82891672981178,-28.010924823993072,-56.602995257594486,-63.102478738900665,2.566740858217834,63.15465922342274,143.67073504348582
1973-03-20,-50.84235678663121,37.41856908968254,-22.984592032228655,-58.794583810504705,-28.021414341851933,-56.56761347821477,-63.07442234634641,2.590714575781611,63.12760534297535,143.64795910053385
1973-03-21,-50.8054497393598,37.42257667714813,-22.998015311195115,-58.75997158033418,-28.031769886560657,-56.53196304218134,-63.04606603193714,2.614675175288113,63.10026123856894,143.62516424768057
1973-03-22,-50.76830184645852,37.42640568068938,-23.011328426772835,-58.725080490228855,-28.04199138284087,-56.49604440873131,-63.01741018458836,2.6386224011785373,63.07262730018991,143.60235038879046
1973-03-23,-50.730913576158514,37.430056108325644,-23.024531265520785,-58.68991099454084,-28.05207875728259,-56.45985804037489,-62.988455196965646,2.6625559982697062,63.04470392145616,143.57951742739095
1973-03-24,-50.69328539957685,37.433527970521,-23.037623715612412,-58.654463551042575,-28.062031938382297,-56.423404402888885,-62.959201465494175,2.686475711791399,63.01649149962833,143.5566652666422
1973-03-25,-50.65541779070483,37.43682128018426,-23.0506056668387,-58.61873862091556,-28.071850856544977,-56.38668396530521,-62.929649390349084,2.710381287392945,62.9879904356006,143.5337938093328
1973-03-26,-50.617311226388566,37.43993605265858,-23.063477010603133,-58.58273666872884,-28.081535444077225,-56.3496971998899,-62.899799375433474,2.7342724711454203,62.95920113387912,143.51090295787964
1973-03-27,-50.57896618632763,37.44287230570591,-23.076237639907063,-58.54645816243378,-28.091085635172192,-56.312444582139165,-62.869651828368696,2.7581490095295678,62.93012400257187,143.48799261434095
1973-03-28,-50.540383153056915,37.445630059501774,-23.088887449349315,-58.5099035733451,-28.100501365907572,-56.27492659076054,-62.839207160476306,2.782010649441549,62.900759453371165,143.46506268041287
1973-03-29,-50.501562611927184,37.44820933665605,-23.10142633515135,-58.4730733761275,-28.109782574269495,-56.2371437076574,-62.80846578677359,2.8058571382211177,62.87110790155057,143.4421130574063
1973-03-30,-50.462505051102454,37.45061016222336,-23.113854195167917,-58.43596804879583,-28.11892920016314,-56.19909641792812,-62.77742812597725,2.8296882236616376,62.841169765969255,143.4191436462399
1973-03-31,-50.42321096154052,37.45283256369267,-23.126170928882097,-58.39858807269356,-28.127941185405934,-56.16078520984516,-62.74609460048136,2.8535036540123713,62.81094546905036,143.39615434744007
1973-04-01,-50.38368083698132,37.454876570987295,-23.138376437408297,-58.360933932481586,-28.136818473729548,-56.12221057484357,-62.714465636347796,2.877303177985013,62.78043543677195,143.3731450611366
1973-04-02,-50.34391517394688,37.456742216480464,-23.15047062350729,-58.32300611614215,-28.14556101079524,-56.08337300752365,-62.682541663314865,2.901086544766585,62.749640098676494,143.35011568705386
1973-04-03,-50.30391447172061,37.45842953500055,-23.16245339159665,-58.28480511496025,-28.154168744202607,-56.04427300563143,-62.65032311478302,2.9248535040353794,62.71855988785763,143.32706612449783
1973-04-04,-50.263679232330375,37.45993856379468,-23.174324647719963,-58.24633142349783,-28.162641623456693,-56.004911070035774,-62.61781042778058,2.948603805940248,62.68719524092518,143.30399627237614
1973-04-05,-50.22320996054334,37.46126934251838,-23.186084299538177,-58.207585539586134,-28.170979599958667,-55.9652877047214,-62.58500404295357,2.972337201094888,62.655546597995034,143.28090602920474
1973-04-06,-50.18250716384653,37.4624219132771,-23.19773225637472,-58.168567964317674,-28.179182627050093,-55.92540341677699,-62.551904404572866,2.9960534406231645,62.623614402698706,143.25779529306942
1973-04-07,-50.14157135243378,37.463396320621044,-23.20926842921391,-58.1292792020323,-28.18725066001015,-55.88525871638144,-62.51851196052049,3.0197522761620945,62.59139910217002,143.2346639616248
