angle_deg
135.3438376891025
135.2457944809525
135.2489965756928
135.5314587705297
135.4087891485809
135.22864665543372
135.3140005602866
135.29282058370723
135.13353700037874
135.10400795679936
135.30101107960263
135.40857153218718
135.4266230539474
135.1903876060952
135.13149328753892
135.46797612390162
135.48257876673733
135.24905107190622
135.18500397612877
134.86314389550213
135.18521394020075
135.2190470459192
135.33886941175155
135.4951911751056
135.4678725294152
135.41186686948777
135.1525904337642
135.14097473763263
135.217631862985
135.4513377709346
135.12386561199358
135.43727985401995
135.52591469508917
135.23966974070146
135.5009301311255
135.45739837728144
135.30750129194186
135.43314111081472
134.99186382782935
135.24843796292765
135.30123583534728
135.40816084484013
135.38283552617105
135.11157217941582
135.04895725571333
135.85610229603063
135.31881180459197
135.38880637442097
135.57421360076992
135.35287978267843
135.41201563486425
135.19784660779064
135.36310793026743
135.34738991298622
135.50170741713305
135.17712569839884
135.41634785994557
135.38489141717054
135.0042750347233
135.33282254519509
135.63640988391657
135.14052258109305
135.19231416298823
135.0695780656957
135.52550190798996
134.90626998361162
135.3673462123906
135.29308362460668
135.52320521423297
135.5630867312058
135.5192310486162
135.15378905164997
135.3468948738527
135.34398625276637
135.20145761567952
134.91054035466746
135.30238077253225
135.1671509350166
135.44629707412125
135.35319288504874
135.45968915624837
135.29960847133927
135.39056517401008
135.47224024024754
135.0686098064759
135.43953995966052
135.44250923175176
135.615469265976
135.27556679041444
135.16427505003801
135.4526404063812
135.16478101891795
135.2023508185604
135.17583346604164
135.48912735734442
135.13216297170854
135.64939121660368
135.30283890982926
135.3072577744569
135.1762782819703
135.7289391002888
135.20526670962275
135.3326711659911
135.03952361604183
135.4472438918088
135.44659680650977
135.84642392111812
135.26423205887411
135.54019016426602
135.24457934891188
134.9061783535309
135.61769133252417
135.03664675142508
135.35737143223446
135.25789401827953
135.50564161166133
135.43629635261289
135.27666264570104
135.02505354128675
135.07026570908315
135.5797013834119
135.58841030639914
135.3015060279057
135.63077461340507
135.65795218520327
135.4301756931875
135.32416350633062
135.1592761772588
135.1504550236854
135.40380765424183
135.23171111721373
135.3305865514693
135.4211692561141
135.22947631737054
135.4895342643363
135.05869019981222
135.06894080294262
135.253009104868
135.35630484058996
135.15316283291213
135.22378730290546
135.52904195363848
135.26165994660528
135.44861568232685
135.46107432229113
135.11288118802
135.54780896874672
135.32422241691555
135.75173106013204
135.5679667895074
135.41398517458472
135.67387243701563
135.46754320760334
135.30290946416935
135.1227575553154
135.41573810249494
135.5156642716483
135.1458897373974
135.42125022153735
135.24581839324372
135.57541764540434
135.0876451532374
135.47090224294587
135.0582738066362
135.4823327228291
135.4974057228287
135.26311506322685
135.34565660473186
135.23651029188454
135.29256281978851
135.16826553416294
135.47421762721737
135.68125771049773
135.2523036266674
135.346367929311
134.93940546047244
135.20253366309134
135.41595299407442
135.29675841432987
135.5882660679196
135.15160241837094
135.29196977140697
135.36581258808675
135.27338511229252
135.49349591430928
135.36243244004348
135.24511216480778
135.22758266529002
135.39060434014772
135.30362232462267
135.36526319060155
135.1554627990378
135.19554223113795
135.4346330705899
135.3510797936092
135.08889259663025
135.42683093963743
135.72815656631832
135.18790460032704
135.5601610813064
135.3844920136715
135.19714264500203
135.39541695764308
135.05977601730254
135.27783262273323
135.28440155698
135.53314175903654
135.4946376542652
135.463383653671
135.29594778197486
135.32947231085333
135.53124015665605
135.6711433385718
135.45370917235437
135.51932199586687
135.55693710082582
135.15045872684763
135.09139615040763
135.31352094691397
135.45363994363242
135.40159892289498
135.26111192176404
135.0911647073559
135.04083924619118
135.20343312231697
135.16314825256012
135.6338424320261
135.44446794655707
135.25471446017832
135.33557904538114
134.9773421186099
135.37929869205323
135.21595447224936
135.10865218989593
135.1675410313086
135.57380977426968
135.32627569620914
134.93877375284592
135.18820609305945
135.72642963047733
135.54540686701094
135.27575807760547
135.70077069572486
135.2345817195438
135.26093261454733
135.550136823446
135.31086543579835
135.38951976465538
135.30883508278333
135.27634211918337
135.14877633490818
135.58050869261112
135.40630296563904
135.46041375457426
135.14364437864322
135.29131198942622
135.17670369255643
135.04594802075502
135.46859860043753
135.23051011199905
135.50073645956607
135.30021130417933
135.3688415522775
135.37695235415475
135.09029701978162
135.46392849648575
135.19692456968542
135.32422504539755
135.27241063215283
135.62719253009723
135.35537861896063
135.5050269397318
135.62867835213643
135.35895026473312
135.5295420828568
134.894793595908
135.44020602486773
135.29419743805772
135.3632866081017
135.28751768771855
135.25445056388838
135.30804305445773
135.1953264681458
135.12148440358473
135.4278035950928
135.21772929411927
135.45207802945365
135.23216473679108
135.3357550811331
135.11554813118838
135.39844279528586
135.09278199639232
135.2729560903202
135.3934630118274
135.11380303545593
135.38069041869122
134.99604987469533
135.29667519484084
135.17287880229057
135.2108201329039
135.11026505066292
135.43490005510603
135.20597538010392
135.35596820294094
135.48017710577224
135.36458021764156
135.3149579414076
135.5573883515554
135.42921878685297
135.54744806453053
135.25649250237265
135.19534343125275
135.09866416290433
135.55057961259777
135.3412622255454
135.21148507614225
135.5033796348356
135.12752963194572
135.39705043187033
135.25973382649306
135.36617342302875
135.52797117663002
135.31764598819012
135.50425492267635
134.98163066680766
135.23564392300156
135.23661711546237
135.2057918143287
135.27114609869307
135.70235864826302
135.0484936568519
135.31959428146007
135.35419710735135
135.29378455477698
135.28791554017795
135.64716618673665
135.2333383637631
135.14886645411246
135.32606731245494
135.4990650177736
134.9043216664441
135.53512505651292
135.32819791784507
135.46828018003265
135.31272800394174
135.33079666648996
135.4292777299721
135.17817134226004
135.18046282935373
135.36255954666055
135.3305584267686
135.41350734445632
135.39498765916085
135.20742332598195
135.2432330893947
135.5360711268417
134.9798278044384
135.24226915148228
135.54058672256852
134.90592718960548
135.2827388875601
135.44485019671055
135.40490885295264
135.4177241302324
135.27532462471677
135.39958742868754
135.35670434521103
135.21006762201588
135.21455568827017
135.45384871053403
135.31420768006976
134.92630080171853
135.12232714499004
135.14920511655853
135.09154593436287
135.357477657068
135.3455471616437
135.5335804897855
135.21163767737727
135.1056419771224
135.71497180807827
135.25599645808623
135.35382284241666
135.70139122550276
135.30873025487998
134.92842643296657
135.3667282213124
135.38150694414222
135.6415184506832
135.31789273585323
135.25519590744824
135.17077721656554
135.34171508494313
135.3025012150587
135.26595767769578
135.30040978569792
135.22521531021115
135.5437309533425
135.57108373980665
135.33031255630692
135.32662331254156
135.2986369732304
135.64555054835057
135.15476886728436
