date,lambda1,lambda2,variance_ratio,principal_angle
2003-09-30,12.57083131408007,0.3280069080736791,0.9745708177415291,105.45989930464276
2003-10-01,12.486176490175371,0.3256057734662864,0.9745854427771289,105.38159603399251
2003-10-02,12.401588648590295,0.323214520536672,0.9745996447850087,105.30327087085374
2003-10-03,12.317073729776181,0.3208332979957683,0.9746134152363415,105.22492449928407
2003-10-04,12.23263763729107,0.31846225487049,0.9746267452568539,105.14655758499605
2003-10-05,12.148286237088683,0.31610154052284795,0.9746396256147752,105.06817077480048
2003-10-06,12.064025356816877,0.3137513046688119,0.974652046708431,104.98976469603804
2003-10-07,11.979860785125819,0.3114116973968933,0.9746639985534696,104.91133995599873
2003-10-08,11.895798270985896,0.30908286918644945,0.974675470769715,104.83289714132889
2003-10-09,11.811843523015522,0.3067649709256851,0.9746864525676314,104.75443681742573
2003-10-10,11.728002208819007,0.3044581539293518,0.9746969327343947,104.6759595278186
2003-10-11,11.644279954334548,0.30216256995612756,0.9747068996195527,104.59746579353724
2003-10-12,11.560682343192468,0.2998783712256567,0.9747163411202716,104.51895611246628
2003-10-13,11.477214916083845,0.2976057104352548,0.9747252446661488,104.4404309586858
2003-10-14,11.39388317013962,0.29534474077625694,0.9747335972035885,104.3618907817978
2003-10-15,11.310692558320262,0.2930956159499975,0.9747413851797213,104.28333600623796
2003-10-16,11.227648488816182,0.29085849018341364,0.9747485945258614,104.20476703057238
2003-10-17,11.144756324458854,0.2886335182442596,0.974755210640485,104.12618422677934
2003-10-18,11.062021382142895,0.28642085545592316,0.9747612183717185,104.04758793951504
2003-10-19,10.97944893225911,0.28422065771182875,0.9747666019993256,103.96897848536352
2003-10-20,10.897044198138575,0.282033081489423,0.9747713452161761,103.8903561520702
2003-10-21,10.8148123555079,0.2798582838637199,0.9747754311091862,103.81172119775846
2003-10-22,10.732758531955756,0.2776964225204115,0.974778842139714,103.73307385012927
2003-10-23,10.650887806410733,0.2755476557685258,0.9747815601233993,103.65441430564283
2003-10-24,10.569205208630533,0.2734121425526079,0.9747835662094287,103.5757427286826
2003-10-25,10.487715718702772,0.2712900424644463,0.9747848408592157,103.49705925070047
2003-10-26,10.406424266557206,0.2691815157542987,0.9747853638244766,103.41836396934337
2003-10-27,10.325335731489652,0.2670867233416314,0.974785114124691,103.33965694756013
2003-10-28,10.24445494169763,0.26500582682535595,0.9747840700239276,103.26093821268881
2003-10-29,10.163786673827655,0.262938988493547,0.974782209007021,103.18220775552358
2003-10-30,10.083335652534448,0.2608863713326386,0.974779507755083,103.1034655293607
2003-10-31,10.00310655005195,0.2588481390360921,0.9747759421203316,103.02471144902329
2003-11-01,9.923103985776308,0.25682445601251536,0.9747714871002192,102.94594538986419
2003-11-02,9.843332525860802,0.25481548739323145,0.9747661168108468,102.86716718674646
2003-11-03,9.763796682822804,0.2528213990392932,0.9747598044596412,102.78837663300082
2003-11-04,9.684500915162802,0.2508423575479177,0.9747525223172809,102.70957347935989
2003-11-05,9.605449626995572,0.24887853025835316,0.9747442416888513,102.63075743286785
2003-11-06,9.526647167693422,0.24693008525714946,0.9747349328842105,102.55192815576592
