phi,r,theta1,theta2,state
262.1446536146992,91.20305774933752,176.67385568201837,274.52920206731915,0
262.5332162776806,90.6891843583541,176.61120031801735,274.0779840403368,0
262.92048868776453,90.17755792135898,176.54902330456176,273.6285346167972,0
263.30643607870303,89.66822539421469,176.48733073645886,273.18089465775586,0
263.69102257675837,89.16122978231104,176.42612617953472,272.73510360277635,0
264.07421126432564,88.65661021672322,176.36541074052442,272.2911994761988,0
264.4559642400329,88.15440203678567,176.3051831384093,271.84921889837636,0
264.83624267527813,87.6546368785254,176.24543977690178,271.40919710162365,0
265.2150068671805,87.15734276840112,176.1861748177908,270.9711679506103,0
265.59221628794353,86.66254422180087,176.1273802548722,270.5351639669287,0
265.9678296306448,86.17026234575992,176.06904598820236,270.1012163575575,0
266.3418048514829,85.68051494537289,176.01115989842788,269.669355046945,0
266.71409920853,85.19331663338818,175.9537079209591,269.2396087124291,0
267.0846692970515,84.70867894248946,175.89667411977047,268.81200482271896,0
267.45347108146785,84.22661043978688,175.84004076062737,268.3865696791595,0
267.82045992404704,83.74711684306105,175.78378838355405,267.963328459507,0
268.18559061042583,83.27020113832324,175.72789587437455,267.5423052639487,0
268.54881737206927,82.79586369827786,175.67234053517356,267.1235231631043,0
268.91009390578563,82.3241024012957,175.61709815354067,266.70700424775504,0
269.26937339042234,81.85491275053016,175.56214307047625,266.2927696800539,0
269.62660850087497,81.38828799283183,175.50744824685341,265.88083974597845,0
269.981751419546,80.92421923714107,175.45298532834354,265.47123390879756,0
270.3347538453962,80.46269557206146,175.39872470872885,265.06397086333266,0
270.6855670007328,80.00370418234085,175.34463559153684,264.65906859080405,0
271.0341416358835,79.54723046400953,175.29068604994652,264.256544414063,0
271.38042803190507,79.09325813794779,175.23684308492642,263.85641505302135,0
271.7243760014778,78.64176936167696,175.18307268157739,263.4586966800996,0
272.0659348881362,78.19274483918963,175.12933986366292,263.06340497552674,0
272.40505356398586,77.74616392865467,175.07560874632026,262.6705551823344,0
272.7416804260563,77.3020047478529,175.0218425869546,262.28016216089827,0
273.07576339143696,76.86024427721777,174.96800383432736,261.8922404428904,0
273.4072498913413,76.42085846037288,174.91405417585707,261.5068042845158,0
273.7360868642418,75.98382230207578,174.8599545831588,261.123867718917,0
274.06222074821574,75.54910996349263,174.8056653558542,260.7434446076385,0
274.38559747263713,75.11669485474353,174.75114616369032,260.36554869105316,0
274.70616244934826,74.6865497246723,174.6963560870103,259.99019363766206,0
275.0238605634388,74.25864674780718,174.641253655623,259.6173930921842,0
275.33863616375703,73.83295760849104,174.58579688612403,259.24716072236697,0
275.6504330532733,73.40945358217084,174.52994331772206,258.87951026444875,0
275.9591944794115,72.98810561384576,174.47365004662862,258.5144555672171,0
276.26486312446,72.56888439368335,174.41687375907168,258.15201063461166,0
276.5673810961676,72.15176042982071,174.35957076299417,257.7921896668266,0
276.8666899186275,71.73670411837587,174.3016970185017,257.43500709987416,0
277.1627305235462,71.32368581070091,174.24320816712356,257.08047764357735,0
277.4554432419893,70.91267587791484,174.18405955995206,256.72861631796275,0
277.7447677966934,70.50364477275912,174.12420628472626,256.37943848803286,0
278.030643295026,70.09656308882396,174.06360319192498,256.032959896899,0
278.3130082226737,69.69140161719707,174.0022049199354,255.68919669726168,0
278.5918004381324,69.28813140059069,173.93996591936155,255.34816548122916,0
278.8669571680692,68.88672378500482,173.87684047653698,255.0098833084678,0
279.138415003623,68.48715046898812,173.81278273630556,254.67436773268258,0
279.40610989770454,68.08938355055884,173.74774672413167,254.34163682642713,0
279.66997716335374,67.69339557185062,173.68168636760217,254.01170920424843,0
279.9299514732083,67.29915956154859,173.61455551737845,253.68460404417016,0
280.1859668601333,66.90664907518227,173.54630796765778,253.36034110752448,0
280.4379567190583,66.51583823334217,173.47689747620024,253.03894075714192,0
280.68585381006454,66.12670175788716,173.40627778397584,252.7204239739113,0
280.9295902627616,65.73921500620966,173.33440263448563,252.404812371724,0
281.16909758199006,65.353354003625,173.26122579280752,252.09212821081746,0
281.4043066548826,64.96909547395126,173.18670106441692,251.78239440953433,0
281.63514775931395,64.5864168683446,173.11078231382928,251.47563455451532,0
281.86155057376715,64.20529639245427,173.0334234831107,251.17187290934356,0
282.08344418863993,63.82571303196043,172.9545786103002,250.87113442166026,0
282.3007571190143,63.44764657655639,172.87420184778534,250.57344472877105,0
282.51341731890784,63.07107764243554,172.79224748067168,250.27883016176384,0
282.7213521970251,62.69598769334168,172.7086699451834,249.9873177481583,0
282.9244886340235,62.32235906023957,172.62342384713153,249.69893521310803,0
283.12275300130756,61.95017495966095,172.53646398048426,249.4137109791767,0
283.31607118136304,61.57941951077913,172.4477453460711,249.13167416470804,0
283.50436858963997,61.21007775126348,172.35722317045173,248.85285458081177,0
283.6875701979939,60.842135651962856,172.26485292497838,248.57728272698446,0
283.8656005596913,60.475580130464934,172.17059034507812,248.30498978538682,0
284.03838383598526,60.11039906357629,172.07439144978076,248.0360076137955,0
284.2058438242655,59.74658129876551,171.97621256151552,247.77036873725,0
284.36790398778675,59.38411666460956,171.87601032619816,247.5081063384114,0
284.524487486977,59.022995980280854,171.77374173362892,247.2492542466519,0
284.6755172123289,58.663211064110406,171.66936413821963,246.99384692589075,0
284.82091581887397,58.304754741259465,171.5628352800667,246.74191946119277,0
284.9606057622421,57.94762085052976,171.45411330638592,246.49350754414382,0
285.0945093363049,57.591804250339614,171.34315679332227,246.24864745701734,0
285.22254871240443,57.23730082389063,171.22992476814753,246.0073760557431,0
285.34464598016694,56.88410748354672,171.11437673185682,245.7697307516899,0
285.4607231899011,56.53222217444463,170.99647268217285,245.53574949227175,0
285.5707023965814,56.181643877351995,170.87617313696668,245.30547074038532,0
285.67450570541666,55.83237261078635,170.75343915810151,245.07893345268485,0
