date,theta_deg,theta_wrapped,x_phase,y_phase
1986-06-06,-14.735877416475166,-14.735877416475176,0.9671086652460293,-0.25436357759326245
1986-06-07,-14.750079709802046,-14.750079709802037,0.967045584711161,-0.25460329355813294
1986-06-08,-14.764433631051874,-14.764433631051872,0.9669817703366698,-0.25484555290716776
1986-06-09,-14.778937160987878,-14.77893716098788,0.9669172291931893,-0.25509032104210744
1986-06-10,-14.793588268172869,-14.793588268172869,0.9668519684205288,-0.25533756316168776
1986-06-11,-14.808384908156782,-14.808384908156768,0.9667859952324479,-0.2555872442482317
1986-06-12,-14.823325022638837,-14.82332502263884,0.9667193169215624,-0.25583932905381784
1986-06-13,-14.838406538602984,-14.838406538602982,0.9666519408643867,-0.2560937820860051
1986-06-14,-14.853627367426764,-14.853627367426753,0.9665838745265138,-0.25635056759311564
1986-06-15,-14.86898540396229,-14.868985403962284,0.9665151254679422,-0.2566096495490534
1986-06-16,-14.884478525589289,-14.884478525589287,0.9664457013485471,-0.2568709916376599
1986-06-17,-14.900104591238994,-14.900104591239,0.9663756099337076,-0.2571345572365847
1986-06-18,-14.915861440388682,-14.915861440388682,0.9663048591000873,-0.2574003094006693
1986-06-19,-14.931746892025703,-14.9317468920257,0.9662334568415785,-0.25766821084482566
1986-06-20,-14.947758743580666,-14.947758743580664,0.9661614112754109,-0.2579382239264015
1986-06-21,-14.963894769828737,-14.963894769828727,0.966088730648432,-0.25821031062701855
1986-06-22,-14.980152721758472,-14.980152721758486,0.9660154233435624,-0.25848443253387243
1986-06-23,-14.996530325407264,-14.996530325407264,0.9659414978864311,-0.258760550820479
1986-06-24,-15.01302528066275,-15.01302528066276,0.9658669629521978,-0.2590386262268579
1986-06-25,-15.02963526002905,-15.029635260029039,0.9657918273725643,-0.25931861903913306
1986-06-26,-15.046357907357478,-15.046357907357475,0.9657161001429828,-0.2596004890685461
1986-06-27,-15.063190836540347,-15.063190836540343,0.9656397904300658,-0.25988419562985876
1986-06-28,-15.080131630167173,-15.080131630167159,0.965562907579202,-0.2601696975191334
1986-06-29,-15.097177838142507,-15.0971778381425,0.9654854611223864,-0.26045695299087884
1986-06-30,-15.11432697626422,-15.11432697626421,0.9654074607862666,-0.2607459197345436
1986-07-01,-15.131576524761295,-15.1315765247613,0.9653289165004156,-0.261036554850338
1986-07-02,-15.148923926790285,-15.148923926790275,0.9652498384058334,-0.2613288148243748
1986-07-03,-15.166366586889259,-15.166366586889268,0.9651702368636854,-0.26162265550310687
1986-07-04,-15.183901869388277,-15.18390186938828,0.9650901224642834,-0.2619180320670468
1986-07-05,-15.20152709677527,-15.201527096775266,0.9650095060363153,-0.26221489900374995
1986-07-06,-15.21923954801617,-15.219239548016162,0.9649283986563313,-0.2625132100800419
1986-07-07,-15.23703645682843,-15.237036456828434,0.9648468116584901,-0.2628129183134767
1986-07-08,-15.254915009906265,-15.254915009906256,0.9647647566445761,-0.2631139759429968
1986-07-09,-15.272872345097005,-15.272872345097,0.9646822454942903,-0.2634163343987875
1986-07-10,-15.290905549526883,-15.290905549526883,0.964599290375825,-0.2637199442712947
1986-07-11,-15.309011657675333,-15.309011657675342,0.9645159037567271,-0.2640247552793942
1986-07-12,-15.32718764939623,-15.327187649396222,0.9644320984150585,-0.2643307162376838
1986-07-13,-15.345430447885093,-15.345430447885093,0.9643478874508605,-0.2646377750228839
1986-07-14,-15.363736917590513,-15.3637369175905,0.9642632842979295,-0.2649458785393169
1986-07-15,-15.382103862068867,-15.382103862068874,0.964178302735911,-0.26525497268345033
1986-07-16,-15.400528021780522,-15.40052802178053,0.9640929569027209,-0.2655650023074735
1986-07-17,-15.41900607182636,-15.419006071826345,0.9640072613072997,-0.2658759111818884
