date,x,y,z,angle_170,angle_31
1987-04-19,0.5749446931867598,-0.430957152766632,-0.6954958894599198,39.869780425953685,15.715713032702308
1987-04-20,0.5748292039213203,-0.43134218617809666,-0.695352647756709,39.86628124222512,15.698018233428582
1987-04-21,0.5747131893297841,-0.4317297627567796,-0.6952079990624008,39.862776584211744,15.680220224297392
1987-04-22,0.5745966451445483,-0.43211989057354433,-0.6950619364915063,39.85926624364991,15.662318565579005
1987-04-23,0.5744795671079946,-0.4325125777408664,-0.694914453059761,39.855750013593024,15.644312817028892
1987-04-24,0.5743619509716037,-0.4329078324125801,-0.694765541684329,39.85222768834302,15.626202537851468
1987-04-25,0.5742437924950855,-0.4333056627836654,-0.6946151951839624,39.84869906338354,15.607987286663455
1987-04-26,0.5741250874455381,-0.4337060770900303,-0.6944634062791318,39.845163935315156,15.589666621458775
1987-04-27,0.5740058315966243,-0.43410908360831185,-0.6943101675921245,39.84162210179221,15.571240099573867
1987-04-28,0.5738860207277644,-0.4345146906556935,-0.6941554716471113,39.83807336146099,15.552707277653296
1987-04-29,0.5737656506233496,-0.4349229065897449,-0.6939993108701744,39.834517513899826,15.534067711615744
1987-04-30,0.573644717071984,-0.4353337398082426,-0.6938416775893168,39.83095435956103,15.515320956622048
1987-05-01,0.5735232158657233,-0.4357471987490325,-0.6936825640344398,39.827383699713096,15.496466567041857
1987-05-02,0.5734011427993292,-0.4361632918899175,-0.6935219623372849,39.823805336384574,15.477504096420198
1987-05-03,0.5732784936695531,-0.43658202774853005,-0.6933598645313518,39.820219072309705,15.458433097446166
1987-05-04,0.5731552642744316,-0.4370034148822129,-0.6931962625517938,39.816624710875196,15.439253121921874
1987-05-05,0.5730314504125881,-0.4374274618879311,-0.6930311482352816,39.81302205606781,15.419963720730747
1987-05-06,0.5729070478825599,-0.43785417740217686,-0.6928645133198394,39.80941091242379,15.400564443807472
1987-05-07,0.5727820524821414,-0.4382835701008721,-0.692696349444664,39.80579108497949,15.381054840108694
1987-05-08,0.5726564600077253,-0.43871564869929,-0.6925266481499224,39.80216237922195,15.361434457583114
1987-05-09,0.5725302662536434,-0.4391504219520247,-0.6923554008765119,39.79852460104032,15.341702843140132
1987-05-10,0.5724034670115352,-0.4395878986529323,-0.6921825989658065,39.794877556678834,15.321859542620693
1987-05-11,0.5722760580697246,-0.44002808763509027,-0.6920082336593745,39.79122105269067,15.301904100768123
1987-05-12,0.5721480352126139,-0.4404709977707454,-0.6918322960986819,39.78755489589294,15.28183606120007
1987-05-13,0.572019394220085,-0.4409166379712769,-0.6916547773247703,39.78387889332242,15.261654966380442
1987-05-14,0.5718901308669068,-0.441365017187164,-0.6914756682779166,39.780192852191846,15.241360357591534
1987-05-15,0.571760240922145,-0.44181614440797873,-0.691294959797266,39.776496579846764,15.220951774905437
1987-05-16,0.5716297201485864,-0.44227002866236814,-0.6911126426204498,39.77278988372316,15.20042875715661
1987-05-17,0.5714985643021665,-0.4427266790180488,-0.6909287073831835,39.769072571305706,15.179790841914178
1987-05-18,0.571366769131401,-0.44318610458181285,-0.6907431446188427,39.76534445008636,15.159037565454126
1987-05-19,0.5712343303768278,-0.4436483144995406,-0.6905559447580178,39.76160532752381,15.13816846273182
1987-05-20,0.5711012437704619,-0.44411331795620146,-0.690367098128054,39.75785501100389,15.117183067355539
1987-05-21,0.5709675050352576,-0.44458112417586326,-0.6901765949525698,39.754093307800446,15.096080911560168
1987-05-22,0.5708331098845761,-0.4450517424217036,-0.6899844253509596,39.75032002503677,15.074861526181023
