phi,theta1,theta2,state
59.5686071377664,25.92679531464421,142.7986593083467,1
59.56270238658175,25.91278330245899,142.81011433806248,1
59.55686311300385,25.898929807478112,142.8214402415906,1
59.55108860883463,25.88523304569071,142.83263846202556,1
59.545378173135326,25.87169125291757,142.84371042663886,1
59.53973111216111,25.85830268459705,142.85465754704492,1
59.53414673929613,25.845065615573503,142.86548121936534,1
59.52862437498892,25.831978339888167,142.87618282439163,1
59.523163346688136,25.819039170571273,142.8867637277465,1
59.51776298877875,25.806246439437132,142.8972252800436,1
59.51242264251861,25.79359849688069,142.9075688170457,1
59.50714165597537,25.781093711676135,142.9177956598214,1
59.50191938396385,25.768730470777996,142.9279071149005,1
59.49675518798379,25.756507179123503,142.93790447442763,1
59.49164843615794,25.744422259437783,142.94778901631474,1
59.486598503170654,25.732474152040197,142.95756200439172,1
59.4816047702068,25.720661314653398,142.967224688556,1
59.476666624891116,25.70898222221365,142.9767783049205,1
59.47178346122796,25.697435366683578,142.98622407596005,1
59.466954679541466,25.686019256866416,142.9955632106567,1
59.46217968641612,25.674732418222618,143.00479690464329,1
59.45745789463772,25.663573392688022,143.01392634034585,1
59.45278872313477,25.652540738493826,143.02295268712456,1
59.44817159692029,25.64163302998861,143.03187710141327,1
59.44360594703399,25.63084885746207,143.04070072685775,1
59.43909121048491,25.620186826970723,143.04942469445243,1
59.43462683019446,25.60964556016529,143.05805012267598,1
59.43021225493985,25.5992236941197,143.06657811762545,1
59.42584693929796,25.58891988116204,143.0750097731491,1
59.4215303435896,25.578732788707725,143.0833461709779,1
59.4172619338242,25.56866109909322,143.09158838085568,1
59.4130411816449,25.55870350941285,143.09973746066817,1
59.408867564274075,25.54885873135612,143.10779445657056,1
59.40474056445926,25.53912549104774,143.1157604031137,1
59.400659670419465,25.529502528888656,143.12363632336957,1
59.396624375791944,25.519988599398857,143.13142322905458,1
59.392634179579346,25.510582471062264,143.13912212065267,1
59.388688586097295,25.501282926172564,143.14673398753624,1
59.38478710492235,25.492088760681213,143.15425980808658,1
59.38092925084044,25.4829987840468,143.1617005498125,1
59.37711454379561,25.474011819086,143.16905716946826,1
59.37334250883926,25.465126701826307,143.17633061316997,1
59.36961267607976,25.456342281359866,143.1835218165109,1
59.36592458063248,25.447657419699567,143.1906317046757,1
59.36227776257019,25.439070991635845,143.19766119255317,1
59.358671766873904,25.43058188459571,143.20461118484843,1
59.35510614338413,25.422188998502747,143.21148257619333,1
59.351580446752465,25.413891245638922,143.21827625125601,1
59.34809423639368,25.405687550507878,143.22499308484947,1
59.3446470764381,25.397576849699362,143.23163394203868,1
59.3412385356845,25.389558091755475,143.238199678247,1
59.33786818755326,25.381630237038166,143.24469113936112,1
59.33453561004005,25.373792257598097,143.25110916183502,1
59.3312403856698,25.36604313704504,143.2574545727931,1
59.327982101451134,25.35838187041975,143.26372819013187,1
59.32476034883114,25.350807464066634,143.26993082262098,1
59.32157472365059,25.343318935508933,143.27606327000268,1
59.31842482609948,25.33591531332371,143.28212632309078,1
59.31531026067299,25.32859563701976,143.2881207638684,1
59.31223063612782,25.321358956915617,143.2940473655843,1
59.30918556543894,25.31420433401945,143.29990689284898,1
59.30617466575663,25.307130839910315,143.30570010172906,1
59.30319755836401,25.30013755662037,143.31142773984106,1
59.30025386863487,25.29322357651853,143.3170905464441,1
59.297343225991874,25.286388002195395,143.3226892525315,1
59.29446526386519,25.27962994634953,143.32822458092176,1
59.291619619651435,25.272948531674558,143.33369724634812,1
59.28880593467301,25.266342890748092,143.3391079555476,1
59.28602385413779,25.259812165921403,143.34445740734878,1
59.283273027099206,25.253355509210166,143.34974629275894,1
59.280553106416654,25.246972082187256,143.35497529505,1
59.27786374871628,25.24066105587559,143.36014508984368,1
59.2752046143521,25.234421610642926,143.3652563451958,1
59.27257536736753,25.228252936097363,143.37030972167972,1
59.26997567545722,25.222154230984415,143.3753058724686,1
59.267405209929215,25.216124703084688,143.3802454434173,1
59.26486364566756,25.210163569113035,143.3851290731428,1
59.26235066109515,25.20427005461886,143.38995739310434,1
59.25986593813697,25.198443393887032,143.39473102768224,1
59.25740916218369,25.192682829840578,143.39945059425622,1
59.25498002205558,25.186987613943984,143.40411670328274,1
59.252578209966735,25.181357006107305,143.4087299583714,1
59.250203421489715,25.175790274592202,143.4132909563607,1
59.24785535552042,25.170286695918264,143.41780028739305,1
59.24553371424337,25.164845554770352,143.4222585349886,1
59.24323820309728,25.159466143907537,143.42666627611888,1
59.24096853074095,25.154147764072434,143.43102408127893,1
59.23872440901954,25.148889723901902,143.4353325145594,1
59.23650555293108,25.143691339838597,143.43959213371718,1
59.23431168059336,25.13855193604337,143.44380349024587,1
59.2321425132111,25.133470844309045,143.4479671294449,1
59.2299977750435,25.128447403974462,143.45208359048866,1
59.227877193371995,25.1234809618403,143.45615340649397,1
